travelCode,user_id,Pickup_Location,rental_date,duration,return_date,Car_Id,total_amount,Duration_Hours,Total_Minutes,Days,Hours,Formatted_Duration,Duration_Days
826,8,Imphal,24-10-2019 09:01,0,24-10-2019 21:01,9493,9596,12,720,0,12,0 days 12 hours,0.5
827,8,Prayagraj,31-10-2019 15:27,3,03-11-2019 15:27,3772,27924,72,4320,3,0,3 days 0 hours,3
830,8,Hyderabad,21-11-2019 06:39,0,39:00.0,804,6350,10,600,0,10,0 days 10 hours,0.416666667
834,8,Dabolim,19-12-2019 13:03,7,26-12-2019 13:03,552,48188,168,10080,7,0,7 days 0 hours,7
836,8,Patna,01-02-2020 09:33,7,08-02-2020 09:33,10499,55762,168,10080,7,0,7 days 0 hours,7
838,8,Raigarh,16-01-2020 12:47,5,21-01-2020 12:47,4344,36800,120,7200,5,0,5 days 0 hours,5
840,8,Shillong,30-01-2020 16:21,6,05-02-2020 16:21,6733,64776,144,8640,6,0,6 days 0 hours,6
852,8,Vadodara,23-04-2020 17:17,7,30-04-2020 17:17,3887,42490,168,10080,7,0,7 days 0 hours,7
857,8,Mopa,28-05-2020 15:20,7,04-06-2020 15:20,3462,123956,168,10080,7,0,7 days 0 hours,7
861,8,Srinagar,25-06-2020 11:38,3,28-06-2020 11:38,5326,32088,72,4320,3,0,3 days 0 hours,3
862,8,Jaipur,07-02-2020 09:21,5,12-02-2020 09:21,7229,44230,120,7200,5,0,5 days 0 hours,5
864,8,Dabolim,16-07-2020 07:48,2,18-07-2020 07:48,517,26732,48,2880,2,0,2 days 0 hours,2
865,8,Surat,23-07-2020 15:28,6,29-07-2020 15:28,8419,42696,144,8640,6,0,6 days 0 hours,6
869,8,Guwahati,20-08-2020 09:52,7,27-08-2020 09:52,2330,90020,168,10080,7,0,7 days 0 hours,7
871,8,Pune,09-03-2020 17:12,5,14-03-2020 17:12,1526,54480,120,7200,5,0,5 days 0 hours,5
892,8,Varanasi,28-01-2021 14:19,4,01-02-2021 14:19,5817,33256,96,5760,4,0,4 days 0 hours,4
894,8,Vadodara,02-11-2021 22:11,7,09-11-2021 22:11,3952,48188,168,10080,7,0,7 days 0 hours,7
900,8,Udaipur,25-03-2021 14:17,5,30-03-2021 14:17,8684,36500,120,7200,5,0,5 days 0 hours,5
904,8,Guwahati,22-04-2021 23:50,6,28-04-2021 23:50,2358,97032,144,8640,6,0,6 days 0 hours,6
907,8,Puri,13-05-2021 02:47,0,13-05-2021 11:47,4609,7956,9,540,0,9,0 days 9 hours,0.375
911,8,Ahmedabad,06-10-2021 15:02,5,11-10-2021 15:02,636,35580,120,7200,5,0,5 days 0 hours,5
913,8,Bhubaneswar,24-06-2021 06:31,4,28-06-2021 06:31,7899,31864,96,5760,4,0,4 days 0 hours,4
914,8,Mopa,08-01-2021 00:36,2,10-01-2021 00:36,3438,28444,48,2880,2,0,2 days 0 hours,2
917,8,Varanasi,22-07-2021 14:32,4,26-07-2021 14:32,5866,30120,96,5760,4,0,4 days 0 hours,4
919,8,Bilaspur,08-05-2021 16:16,5,13-05-2021 16:16,2533,52480,120,7200,5,0,5 days 0 hours,5
920,8,Srinagar,08-12-2021 04:20,3,11-12-2021 04:20,5229,26388,72,4320,3,0,3 days 0 hours,3
922,8,Raigarh,26-08-2021 20:51,3,29-08-2021 20:51,4336,20856,72,4320,3,0,3 days 0 hours,3
923,8,Nashik,09-02-2021 08:26,5,14-02-2021 08:26,3221,58250,120,7200,5,0,5 days 0 hours,5
925,8,Prayagraj,16-09-2021 17:07,0,07:00.0,3636,7066,2,120,0,2,0 days 2 hours,0.083333333
928,8,Shimla,10-07-2021 21:02,6,16-07-2021 21:02,9318,90132,144,8640,6,0,6 days 0 hours,6
932,8,Mopa,11-04-2021 15:40,4,15-04-2021 15:40,3559,27808,96,5760,4,0,4 days 0 hours,4
935,8,Shimla,25-11-2021 11:18,4,29-11-2021 11:18,9235,27504,96,5760,4,0,4 days 0 hours,4
938,8,Dhubri,16-12-2021 07:03,5,21-12-2021 07:03,6060,37650,120,7200,5,0,5 days 0 hours,5
942,8,Jamshedpur,13-01-2022 22:12,1,14-01-2022 22:12,3186,9980,24,1440,1,0,1 days 0 hours,1
944,8,Chennai,27-01-2022 20:15,1,28-01-2022 20:15,4598,17072,24,1440,1,0,1 days 0 hours,1
945,8,Ranchi,02-03-2022 17:36,6,08-03-2022 17:36,317,80496,144,8640,6,0,6 days 0 hours,6
948,8,Bilaspur,24-02-2022 17:44,7,03-03-2022 17:44,2490,80920,168,10080,7,0,7 days 0 hours,7
950,8,Puri,03-10-2022 07:11,4,07-10-2022 07:11,4670,54224,96,5760,4,0,4 days 0 hours,4
957,8,Bhubaneswar,28-04-2022 03:46,2,30-04-2022 03:46,7923,18232,48,2880,2,0,2 days 0 hours,2
958,8,Puri,05-05-2022 06:58,1,06-05-2022 06:58,4719,5902,24,1440,1,0,1 days 0 hours,1
962,8,Ludhiana,07-02-2022 00:50,6,13-02-2022 00:50,4059,44196,144,8640,6,0,6 days 0 hours,6
966,8,Varanasi,30-06-2022 17:39,3,03-07-2022 17:39,5805,24942,72,4320,3,0,3 days 0 hours,3
967,8,Kullu-Manali,07-07-2022 23:31,7,14-07-2022 23:31,7431,35364,168,10080,7,0,7 days 0 hours,7
969,8,Prayagraj,21-07-2022 06:18,4,25-07-2022 06:18,3792,29936,96,5760,4,0,4 days 0 hours,4
970,8,Udaipur,28-07-2022 17:26,7,04-08-2022 17:26,8684,51100,168,10080,7,0,7 days 0 hours,7
972,8,Ayodhya,08-11-2022 04:24,5,13-11-2022 04:24,7697,45820,120,7200,5,0,5 days 0 hours,5
974,8,Kolkata,25-08-2022 16:38,3,28-08-2022 16:38,6294,30612,72,4320,3,0,3 days 0 hours,3
977,8,Jamshedpur,15-09-2022 19:40,6,21-09-2022 19:40,3157,87096,144,8640,6,0,6 days 0 hours,6
984,8,Imphal,11-03-2022 07:16,0,16:00.0,9413,8746,4,240,0,4,0 days 4 hours,0.166666667
987,8,Guwahati,24-11-2022 08:05,6,30-11-2022 08:05,2217,50484,144,8640,6,0,6 days 0 hours,6
988,8,Delhi NCR,12-01-2022 02:56,2,14-01-2022 02:56,5456,10704,48,2880,2,0,2 days 0 hours,2
997,9,Chennai,26-09-2019 03:46,2,28-09-2019 03:46,4498,22040,48,2880,2,0,2 days 0 hours,2
998,9,Mumbai,10-03-2019 14:16,6,16-03-2019 14:16,10735,41904,144,8640,6,0,6 days 0 hours,6
999,9,Raigarh,10-10-2019 03:49,7,17-10-2019 03:49,4299,55412,168,10080,7,0,7 days 0 hours,7
1006,9,Gangtok,28-11-2019 16:21,5,03-12-2019 16:21,6489,43780,120,7200,5,0,5 days 0 hours,5
1007,9,Chennai,12-05-2019 09:52,4,16-05-2019 09:52,4588,38432,96,5760,4,0,4 days 0 hours,4
1012,9,Raigarh,01-09-2020 22:10,5,06-09-2020 22:10,4233,35330,120,7200,5,0,5 days 0 hours,5
1014,9,Delhi NCR,23-01-2020 21:45,4,27-01-2020 21:45,5515,31504,96,5760,4,0,4 days 0 hours,4
1016,9,Puducherry,02-06-2020 04:31,1,03-06-2020 04:31,2909,9546,24,1440,1,0,1 days 0 hours,1
1018,9,Shillong,20-02-2020 22:49,6,26-02-2020 22:49,6695,34404,144,8640,6,0,6 days 0 hours,6
1025,9,Bhopal,04-09-2020 09:40,5,09-09-2020 09:40,7162,46540,120,7200,5,0,5 days 0 hours,5
1034,9,Surat,06-11-2020 19:21,3,09-11-2020 19:21,8454,28212,72,4320,3,0,3 days 0 hours,3
1035,9,Puri,18-06-2020 08:32,4,22-06-2020 08:32,4791,31008,96,5760,4,0,4 days 0 hours,4
1038,9,Itanagar,07-09-2020 12:38,7,14-09-2020 12:38,5667,51212,168,10080,7,0,7 days 0 hours,7
1041,9,Ahmedabad,30-07-2020 14:26,2,01-08-2020 14:26,710,28412,48,2880,2,0,2 days 0 hours,2
1048,9,Khowai,17-09-2020 21:12,6,23-09-2020 21:12,1105,52536,144,8640,6,0,6 days 0 hours,6
1051,9,Bilaspur,10-08-2020 12:01,4,14-08-2020 12:01,2570,53840,96,5760,4,0,4 days 0 hours,4
1052,9,Guwahati,15-10-2020 10:07,5,20-10-2020 10:07,2288,31800,120,7200,5,0,5 days 0 hours,5
1053,9,Hyderabad,22-10-2020 01:57,3,25-10-2020 01:57,857,25992,72,4320,3,0,3 days 0 hours,3
1055,9,Visakhapatnam,11-05-2020 10:37,5,16-05-2020 10:37,9805,42070,120,7200,5,0,5 days 0 hours,5
1065,9,Pune,14-01-2021 08:17,6,20-01-2021 08:17,1473,43596,144,8640,6,0,6 days 0 hours,6
1067,9,Itanagar,28-01-2021 05:12,7,04-02-2021 05:12,5766,80472,168,10080,7,0,7 days 0 hours,7
1077,9,Jamshedpur,04-08-2021 14:31,0,04-08-2021 23:31,3002,6708,9,540,0,9,0 days 9 hours,0.375
1078,9,Ahmedabad,15-04-2021 12:58,6,21-04-2021 12:58,780,59880,144,8640,6,0,6 days 0 hours,6
1084,9,Puducherry,27-05-2021 06:51,4,31-05-2021 06:51,2909,38184,96,5760,4,0,4 days 0 hours,4
1090,9,Nashik,07-08-2021 01:49,5,12-08-2021 01:49,3229,43730,120,7200,5,0,5 days 0 hours,5
1091,9,Indore,15-07-2021 19:26,2,17-07-2021 19:26,10061,23800,48,2880,2,0,2 days 0 hours,2
1093,9,Bhopal,29-07-2021 23:10,1,30-07-2021 23:10,7111,5902,24,1440,1,0,1 days 0 hours,1
1095,9,Gwalior,08-12-2021 04:58,2,10-12-2021 04:58,1864,11320,48,2880,2,0,2 days 0 hours,2
1096,9,Bilaspur,19-08-2021 11:43,0,19-08-2021 17:43,2422,17408,6,360,0,6,0 days 6 hours,0.25
1101,9,Nashik,23-09-2021 05:06,6,29-09-2021 05:06,3334,67224,144,8640,6,0,6 days 0 hours,6
1103,9,Ludhiana,11-07-2021 02:12,1,12-07-2021 02:12,4135,6884,24,1440,1,0,1 days 0 hours,1
1106,9,Delhi NCR,28-10-2021 16:40,6,03-11-2021 16:40,5424,33060,144,8640,6,0,6 days 0 hours,6
1113,10,Patna,10-03-2019 13:23,3,13-03-2019 13:23,10457,25692,72,4320,3,0,3 days 0 hours,3
1119,10,Imphal,15-11-2019 01:00,0,00:00.0,9449,8106,2,120,0,2,0 days 2 hours,0.083333333
1125,10,Raipur,26-12-2019 09:00,2,28-12-2019 09:00,2732,17216,48,2880,2,0,2 days 0 hours,2
1133,10,Udaipur,20-02-2020 05:47,7,27-02-2020 05:47,8747,64512,168,10080,7,0,7 days 0 hours,7
1136,10,Indore,03-12-2020 12:34,2,05-12-2020 12:34,10146,18760,48,2880,2,0,2 days 0 hours,2
1139,10,Dabolim,04-02-2020 21:18,4,08-02-2020 21:18,588,38432,96,5760,4,0,4 days 0 hours,4
1144,10,Vijayawada,05-07-2020 21:51,5,10-07-2020 21:51,1754,49780,120,7200,5,0,5 days 0 hours,5
1150,10,Imphal,18-06-2020 05:10,2,20-06-2020 05:10,9465,16212,48,2880,2,0,2 days 0 hours,2
1151,10,Raipur,25-06-2020 04:33,2,27-06-2020 04:33,2622,34916,48,2880,2,0,2 days 0 hours,2
1157,10,Hyderabad,08-06-2020 23:58,5,13-06-2020 23:58,923,46080,120,7200,5,0,5 days 0 hours,5
1160,10,Shillong,27-08-2020 20:28,3,30-08-2020 20:28,6784,24480,72,4320,3,0,3 days 0 hours,3
1162,10,Khowai,10-10-2020 00:58,4,14-10-2020 00:58,1196,39264,96,5760,4,0,4 days 0 hours,4
1164,10,Kullu-Manali,24-09-2020 05:31,7,01-10-2020 05:31,7447,37940,168,10080,7,0,7 days 0 hours,7
1166,10,Mopa,10-08-2020 08:11,0,11:00.0,3448,5660,5,300,0,5,0 days 5 hours,0.208333333
1167,10,Ludhiana,15-10-2020 03:28,6,21-10-2020 03:28,4008,33060,144,8640,6,0,6 days 0 hours,6
1173,10,Ludhiana,26-11-2020 11:27,6,02-12-2020 11:27,4029,53076,144,8640,6,0,6 days 0 hours,6
1174,10,Chennai,12-03-2020 16:53,0,53:00.0,4511,6052,7,420,0,7,0 days 7 hours,0.291666667
1177,11,Ayodhya,11-03-2019 00:39,7,18-03-2019 00:39,7710,99092,168,10080,7,0,7 days 0 hours,7
1180,11,Dehradun,24-10-2019 19:10,5,29-10-2019 19:10,5075,35630,120,7200,5,0,5 days 0 hours,5
1183,11,Itanagar,14-11-2019 11:02,7,21-11-2019 11:02,5662,123956,168,10080,7,0,7 days 0 hours,7
1184,11,Pune,21-11-2019 07:52,4,25-11-2019 07:52,1566,46384,96,5760,4,0,4 days 0 hours,4
1188,11,Vijayawada,19-12-2019 20:58,1,20-12-2019 20:58,1693,9646,24,1440,1,0,1 days 0 hours,1
1190,11,Ludhiana,01-02-2020 07:48,0,48:00.0,4162,9508,1,60,0,1,0 days 1 hours,0.041666667
1192,11,Shimla,16-01-2020 19:44,6,22-01-2020 19:44,9393,58896,144,8640,6,0,6 days 0 hours,6
1193,11,Khowai,24-01-2020 02:44,3,27-01-2020 02:44,1064,16830,72,4320,3,0,3 days 0 hours,3
1198,11,Delhi NCR,28-02-2020 01:35,0,35:00.0,5441,7848,16,960,0,16,0 days 16 hours,0.666666667
1201,11,Kota,20-03-2020 00:44,0,44:00.0,8391,7652,13,780,0,13,0 days 13 hours,0.541666667
1202,11,Diu,26-03-2020 02:59,6,01-04-2020 02:59,8927,43320,144,8640,6,0,6 days 0 hours,6
1204,11,Pune,04-09-2020 02:04,1,05-09-2020 02:04,1459,7266,24,1440,1,0,1 days 0 hours,1
1209,11,Mumbai,14-05-2020 06:47,6,20-05-2020 06:47,10725,62784,144,8640,6,0,6 days 0 hours,6
1213,11,Puri,06-11-2020 13:15,2,08-11-2020 13:15,4704,12620,48,2880,2,0,2 days 0 hours,2
1220,11,Thiruvananthapuram,30-07-2020 07:56,7,06-08-2020 07:56,8182,142856,168,10080,7,0,7 days 0 hours,7
1222,11,Puri,14-08-2020 01:16,7,21-08-2020 01:16,4652,48356,168,10080,7,0,7 days 0 hours,7
1226,11,Gangtok,09-10-2020 08:15,0,09-10-2020 11:15,6599,7652,3,180,0,3,0 days 3 hours,0.125
1227,11,Puducherry,17-09-2020 02:33,6,23-09-2020 02:33,2988,55848,144,8640,6,0,6 days 0 hours,6
1238,11,Visakhapatnam,12-03-2020 18:36,6,18-03-2020 18:36,9837,75396,144,8640,6,0,6 days 0 hours,6
1250,11,Ayodhya,25-02-2021 06:43,3,28-02-2021 06:43,7633,21198,72,4320,3,0,3 days 0 hours,3
1252,11,Varanasi,03-11-2021 15:23,4,07-11-2021 15:23,5907,31664,96,5760,4,0,4 days 0 hours,4
1255,11,Dehradun,05-01-2021 00:06,0,06:00.0,5009,8006,11,660,0,11,0 days 11 hours,0.458333333
1257,11,Thiruvananthapuram,15-04-2021 20:47,1,16-04-2021 20:47,8060,7680,24,1440,1,0,1 days 0 hours,1
1262,11,Pune,20-05-2021 03:43,1,21-05-2021 03:43,1488,6310,24,1440,1,0,1 days 0 hours,1
1263,11,Chennai,27-05-2021 08:50,4,31-05-2021 08:50,4594,43424,96,5760,4,0,4 days 0 hours,4
1268,11,Puducherry,07-01-2021 11:18,4,11-01-2021 11:18,2999,30608,96,5760,4,0,4 days 0 hours,4
1270,11,Bhopal,15-07-2021 12:33,2,17-07-2021 12:33,7031,10104,48,2880,2,0,2 days 0 hours,2
1271,11,Indore,22-07-2021 20:09,4,26-07-2021 20:09,10179,39264,96,5760,4,0,4 days 0 hours,4
1274,11,Amritsar,08-12-2021 10:53,6,14-12-2021 10:53,6819,42996,144,8640,6,0,6 days 0 hours,6
1276,11,Gwalior,27-08-2021 00:25,6,02-09-2021 00:25,1950,91536,144,8640,6,0,6 days 0 hours,6
1278,11,Pune,09-09-2021 19:55,7,16-09-2021 19:55,1570,95620,168,10080,7,0,7 days 0 hours,7
1280,11,Khowai,23-09-2021 23:30,3,26-09-2021 23:30,1179,29448,72,4320,3,0,3 days 0 hours,3
1281,11,Ranchi,01-10-2021 01:36,5,06-10-2021 01:36,245,43070,120,7200,5,0,5 days 0 hours,5
1282,11,Guwahati,10-07-2021 21:22,5,15-07-2021 21:22,2379,50080,120,7200,5,0,5 days 0 hours,5
1283,11,Srinagar,14-10-2021 07:28,1,15-10-2021 07:28,5224,5460,24,1440,1,0,1 days 0 hours,1
1289,11,Hyderabad,25-11-2021 14:39,6,01-12-2021 14:39,904,38760,144,8640,6,0,6 days 0 hours,6
1290,11,Tirupati,12-02-2021 14:29,5,17-02-2021 14:29,4894,50020,120,7200,5,0,5 days 0 hours,5
1292,11,Udaipur,16-12-2021 02:57,5,21-12-2021 02:57,8664,28800,120,7200,5,0,5 days 0 hours,5
1294,11,Gwalior,30-12-2021 09:03,5,04-01-2022 09:03,1805,41820,120,7200,5,0,5 days 0 hours,5
1299,11,Diu,02-03-2022 03:13,4,06-03-2022 03:13,8955,35504,96,5760,4,0,4 days 0 hours,4
1301,11,Bengaluru,17-02-2022 19:33,6,23-02-2022 19:33,2068,42048,144,8640,6,0,6 days 0 hours,6
1303,11,Prayagraj,03-03-2022 02:41,7,10-03-2022 02:41,3733,74872,168,10080,7,0,7 days 0 hours,7
1316,11,Delhi NCR,06-02-2022 15:25,6,12-02-2022 15:25,5483,48696,144,8640,6,0,6 days 0 hours,6
1319,11,Raigarh,24-06-2022 01:14,0,14:00.0,4275,7026,7,420,0,7,0 days 7 hours,0.291666667
1322,11,Patna,14-07-2022 08:10,5,19-07-2022 08:10,10578,63100,120,7200,5,0,5 days 0 hours,5
1325,11,Chandigarh,08-04-2022 03:09,5,13-04-2022 03:09,9019,35830,120,7200,5,0,5 days 0 hours,5
1327,11,Gangtok,19-08-2022 01:03,5,24-08-2022 01:03,6548,43040,120,7200,5,0,5 days 0 hours,5
1328,11,Bhubaneswar,25-08-2022 21:03,7,01-09-2022 21:03,7950,107492,168,10080,7,0,7 days 0 hours,7
1334,11,Visakhapatnam,10-06-2022 12:01,2,12-06-2022 12:01,9876,14832,48,2880,2,0,2 days 0 hours,2
1349,11,Bilaspur,19-01-2023 03:50,2,21-01-2023 03:50,2453,17692,48,2880,2,0,2 days 0 hours,2
1350,11,Jaipur,26-01-2023 16:53,4,30-01-2023 16:53,7202,27032,96,5760,4,0,4 days 0 hours,4
1357,11,Chandigarh,16-03-2023 23:40,6,22-03-2023 23:40,9188,57648,144,8640,6,0,6 days 0 hours,6
1362,11,Raigarh,20-04-2023 21:03,0,03:00.0,4390,15956,11,660,0,11,0 days 11 hours,0.458333333
1365,11,Ayodhya,05-11-2023 21:54,3,08-11-2023 21:54,7649,24318,72,4320,3,0,3 days 0 hours,3
1368,12,Delhi NCR,26-09-2019 20:36,7,03-10-2019 20:36,5407,36890,168,10080,7,0,7 days 0 hours,7
1369,12,Puri,10-03-2019 19:21,4,14-03-2019 19:21,4625,31824,96,5760,4,0,4 days 0 hours,4
1371,12,Shimla,17-10-2019 11:10,2,19-10-2019 11:10,9214,18408,48,2880,2,0,2 days 0 hours,2
1378,12,Raigarh,12-05-2019 02:17,5,17-05-2019 02:17,4367,39100,120,7200,5,0,5 days 0 hours,5
1380,12,Vadodara,19-12-2019 08:20,7,26-12-2019 08:20,3979,68712,168,10080,7,0,7 days 0 hours,7
1383,12,Puri,01-09-2020 16:38,7,08-09-2020 16:38,4631,35364,168,10080,7,0,7 days 0 hours,7
1388,12,Mysuru,13-02-2020 06:45,4,17-02-2020 06:45,10350,61024,96,5760,4,0,4 days 0 hours,4
1389,12,Dehradun,20-02-2020 05:15,5,25-02-2020 05:15,5036,35830,120,7200,5,0,5 days 0 hours,5
1391,12,Kullu-Manali,03-05-2020 06:23,4,07-05-2020 06:23,7474,32624,96,5760,4,0,4 days 0 hours,4
1396,12,Shillong,04-09-2020 15:04,2,06-09-2020 15:04,6720,11468,48,2880,2,0,2 days 0 hours,2
1397,12,Coimbatore,16-04-2020 12:11,2,18-04-2020 12:11,144,14720,48,2880,2,0,2 days 0 hours,2
1398,12,Chennai,23-04-2020 02:46,6,29-04-2020 02:46,4575,46704,144,8640,6,0,6 days 0 hours,6
1400,12,Guwahati,06-07-2020 01:26,3,09-07-2020 01:26,2209,24018,72,4320,3,0,3 days 0 hours,3
1404,12,Bhopal,06-04-2020 06:01,6,12-04-2020 06:01,7040,29304,144,8640,6,0,6 days 0 hours,6
1405,12,Delhi NCR,06-11-2020 22:05,4,10-11-2020 22:05,5457,34656,96,5760,4,0,4 days 0 hours,4
1407,12,Puducherry,25-06-2020 09:03,7,02-07-2020 09:03,2863,37590,168,10080,7,0,7 days 0 hours,7
1408,12,Puducherry,07-02-2020 16:02,0,02:00.0,3000,7484,7,420,0,7,0 days 7 hours,0.291666667
1412,12,Gwalior,31-07-2020 00:31,7,07-08-2020 00:31,1956,63112,168,10080,7,0,7 days 0 hours,7
1414,12,Visakhapatnam,13-08-2020 19:33,6,19-08-2020 19:33,9865,49536,144,8640,6,0,6 days 0 hours,6
1415,12,Patna,20-08-2020 11:25,3,23-08-2020 11:25,10595,28428,72,4320,3,0,3 days 0 hours,3
1417,12,Gwalior,09-03-2020 16:05,5,14-03-2020 16:05,1900,40900,120,7200,5,0,5 days 0 hours,5
1420,12,Ranchi,24-09-2020 08:28,6,30-09-2020 08:28,301,75600,144,8640,6,0,6 days 0 hours,6
1425,12,Bengaluru,29-10-2020 13:56,2,31-10-2020 13:56,2087,12240,48,2880,2,0,2 days 0 hours,2
1429,12,Mopa,26-11-2020 19:04,7,03-12-2020 19:04,3429,61922,168,10080,7,0,7 days 0 hours,7
1431,12,Bhubaneswar,12-10-2020 09:26,7,19-10-2020 09:26,7987,68712,168,10080,7,0,7 days 0 hours,7
1435,12,Dabolim,01-07-2021 18:03,6,07-07-2021 18:03,403,43296,144,8640,6,0,6 days 0 hours,6
1440,13,Itanagar,10-10-2019 10:58,5,15-10-2019 10:58,5635,34380,120,7200,5,0,5 days 0 hours,5
1441,13,Jaipur,17-10-2019 21:42,6,23-10-2019 21:42,7246,54576,144,8640,6,0,6 days 0 hours,6
1442,13,Hisar,24-10-2019 16:51,0,51:00.0,9656,5252,4,240,0,4,0 days 4 hours,0.166666667
1443,13,Ranchi,31-10-2019 09:05,2,02-11-2019 09:05,227,14332,48,2880,2,0,2 days 0 hours,2
1444,13,Surat,11-07-2019 18:20,5,16-07-2019 18:20,8404,31500,120,7200,5,0,5 days 0 hours,5
1445,13,Ranchi,14-11-2019 12:30,1,15-11-2019 12:30,336,7052,24,1440,1,0,1 days 0 hours,1
1447,13,Patna,28-11-2019 18:36,2,30-11-2019 18:36,10594,21112,48,2880,2,0,2 days 0 hours,2
1453,13,Guwahati,01-09-2020 16:06,0,06:00.0,2225,8006,16,960,0,16,0 days 16 hours,0.666666667
1454,13,Delhi NCR,16-01-2020 18:53,5,21-01-2020 18:53,5460,38400,120,7200,5,0,5 days 0 hours,5
1456,13,Bhubaneswar,30-01-2020 13:55,6,05-02-2020 13:55,7902,110148,144,8640,6,0,6 days 0 hours,6
1463,13,Khowai,19-03-2020 03:51,6,25-03-2020 03:51,1186,60480,144,8640,6,0,6 days 0 hours,6
1466,13,Diu,04-09-2020 17:44,0,44:00.0,8939,9116,11,660,0,11,0 days 11 hours,0.458333333
1470,13,Raipur,05-07-2020 02:15,2,07-07-2020 02:15,2754,19712,48,2880,2,0,2 days 0 hours,2
1476,13,Guwahati,18-06-2020 09:36,5,23-06-2020 09:36,2317,67080,120,7200,5,0,5 days 0 hours,5
1482,13,Delhi NCR,30-07-2020 23:45,4,03-08-2020 23:45,5484,29200,96,5760,4,0,4 days 0 hours,4
1483,13,Vadodara,08-06-2020 14:55,3,11-06-2020 14:55,3840,14652,72,4320,3,0,3 days 0 hours,3
1495,13,Shimla,29-10-2020 07:07,7,05-11-2020 07:07,9373,80472,168,10080,7,0,7 days 0 hours,7
1496,13,Kolkata,11-05-2020 06:10,7,18-05-2020 06:10,6361,73136,168,10080,7,0,7 days 0 hours,7
1499,13,Puducherry,26-11-2020 22:26,7,03-12-2020 22:26,2806,61572,168,10080,7,0,7 days 0 hours,7
1503,13,Dehradun,24-12-2020 08:30,5,29-12-2020 08:30,5144,37300,120,7200,5,0,5 days 0 hours,5
1505,13,Ranchi,01-07-2021 19:02,7,08-07-2021 19:02,217,58898,168,10080,7,0,7 days 0 hours,7
1508,13,Hyderabad,28-01-2021 11:39,5,02-02-2021 11:39,948,44040,120,7200,5,0,5 days 0 hours,5
1518,13,Nashik,04-08-2021 09:36,3,07-08-2021 09:36,3366,34488,72,4320,3,0,3 days 0 hours,3
1524,13,Visakhapatnam,20-05-2021 06:22,6,26-05-2021 06:22,9827,42996,144,8640,6,0,6 days 0 hours,6
1525,13,Ayodhya,27-05-2021 01:58,0,58:00.0,7687,6020,16,960,0,16,0 days 16 hours,0.666666667
1526,13,Gangtok,06-03-2021 03:49,7,13-03-2021 03:49,6425,55342,168,10080,7,0,7 days 0 hours,7
1528,13,Varanasi,17-06-2021 07:13,7,24-06-2021 07:13,5914,61292,168,10080,7,0,7 days 0 hours,7
1534,13,Raigarh,29-07-2021 21:59,1,30-07-2021 21:59,4386,9980,24,1440,1,0,1 days 0 hours,1
1535,13,Shimla,08-05-2021 20:48,0,48:00.0,9217,8364,8,480,0,8,0 days 8 hours,0.333333333
1536,13,Coimbatore,08-12-2021 21:52,2,10-12-2021 21:52,80,10168,48,2880,2,0,2 days 0 hours,2
1538,13,Visakhapatnam,26-08-2021 06:13,4,30-08-2021 06:13,9995,39104,96,5760,4,0,4 days 0 hours,4
1539,13,Bhubaneswar,09-02-2021 16:37,3,12-02-2021 16:37,7861,35700,72,4320,3,0,3 days 0 hours,3
1540,13,Bhubaneswar,09-09-2021 13:57,7,16-09-2021 13:57,7828,46956,168,10080,7,0,7 days 0 hours,7
1546,13,Prayagraj,21-10-2021 01:51,6,27-10-2021 01:51,3698,64920,144,8640,6,0,6 days 0 hours,6
1548,13,Itanagar,12-04-2021 01:31,1,13-04-2021 01:31,5702,18358,24,1440,1,0,1 days 0 hours,1
1554,13,Patna,16-12-2021 19:44,7,23-12-2021 19:44,10532,60256,168,10080,7,0,7 days 0 hours,7
1556,13,Prayagraj,30-12-2021 19:22,6,05-01-2022 19:22,3663,32220,144,8640,6,0,6 days 0 hours,6
1557,13,Shimla,01-06-2022 10:40,2,03-06-2022 10:40,9392,15168,48,2880,2,0,2 days 0 hours,2
1566,13,Srinagar,04-10-2022 01:32,4,08-10-2022 01:32,5305,35224,96,5760,4,0,4 days 0 hours,4
1575,13,Shimla,05-12-2022 12:26,3,08-12-2022 12:26,9258,30660,72,4320,3,0,3 days 0 hours,3
1576,13,Vadodara,19-05-2022 08:31,6,25-05-2022 08:31,3993,58896,144,8640,6,0,6 days 0 hours,6
1587,13,Khowai,08-04-2022 19:00,2,10-04-2022 19:00,1185,21312,48,2880,2,0,2 days 0 hours,2
1592,13,Pune,09-08-2022 09:32,0,32:00.0,1500,8230,17,1020,0,17,0 days 17 hours,0.708333333
1602,13,Delhi NCR,17-11-2022 07:06,6,23-11-2022 07:06,5405,50484,144,8640,6,0,6 days 0 hours,6
1604,13,Bhopal,13-01-2022 01:10,7,20-01-2022 01:10,7120,40138,168,10080,7,0,7 days 0 hours,7
1607,13,Ayodhya,22-12-2022 23:12,7,29-12-2022 23:12,7712,39788,168,10080,7,0,7 days 0 hours,7
1610,13,Delhi NCR,01-12-2023 23:14,0,14:00.0,5430,13406,5,300,0,5,0 days 5 hours,0.208333333
1612,13,Chandigarh,26-01-2023 19:53,5,31-01-2023 19:53,9127,36600,120,7200,5,0,5 days 0 hours,5
1618,14,Kolkata,10-03-2019 23:57,5,15-03-2019 23:57,6369,54280,120,7200,5,0,5 days 0 hours,5
