Car_Id,Make,Model,Car Type,Mileage,Year of Manufacture,Price per day,City,Agency_Name,Base_Fare,LocationID
235,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Ranchi,EasyGo Ranchi,950,2
236,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Ranchi,EasyGo Ranchi,950,2
237,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Ranchi,EasyGo Ranchi,950,2
238,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Ranchi,EasyGo Ranchi,950,2
239,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Ranchi,EasyGo Ranchi,950,2
240,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Ranchi,EasyGo Ranchi,950,2
241,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Ranchi,Ranchi Budget Rides,1150,2
242,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Ranchi,Ranchi Budget Rides,1150,2
243,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Ranchi,Ranchi Budget Rides,1150,2
244,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Ranchi,Ranchi Budget Rides,1150,2
245,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Ranchi,Ranchi Budget Rides,1150,2
246,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Ranchi,Ranchi Budget Rides,1150,2
247,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Ranchi,Ranchi Budget Rides,1150,2
248,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Ranchi,Ranchi Budget Rides,1150,2
249,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Ranchi,Ranchi Budget Rides,1150,2
250,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Ranchi,Ranchi Budget Rides,1150,2
251,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Ranchi,Ranchi Budget Rides,1150,2
252,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Ranchi,Ranchi Budget Rides,1150,2
253,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Ranchi,Ranchi Budget Rides,1150,2
254,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Ranchi,Ranchi Budget Rides,1150,2
255,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Ranchi,Ranchi Budget Rides,1150,2
256,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Ranchi,Ranchi Budget Rides,1150,2
257,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Ranchi,Ranchi Budget Rides,1150,2
258,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Ranchi,Ranchi Budget Rides,1150,2
259,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Ranchi,Ranchi Budget Rides,1150,2
260,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Ranchi,Ranchi Budget Rides,1150,2
261,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Ranchi,Ranchi Budget Rides,1150,2
262,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Ranchi,Ranchi Budget Rides,1150,2
263,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Ranchi,Ranchi Budget Rides,1150,2
264,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Ranchi,Ranchi Budget Rides,1150,2
265,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Ranchi,Ranchi Budget Rides,1150,2
266,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Ranchi,Ranchi Budget Rides,1150,2
267,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Ranchi,Ranchi Budget Rides,1150,2
268,Honda,Honda City,Sedan,19 kmpl,2012,5000,Ranchi,Ranchi Budget Rides,1150,2
269,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Ranchi,Ranchi Budget Rides,1150,2
270,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Ranchi,Ranchi Budget Rides,1150,2
271,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Ranchi,Ranchi Budget Rides,1150,2
272,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Ranchi,Ranchi Budget Rides,1150,2
273,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Ranchi,Ranchi Budget Rides,1150,2
274,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Ranchi,Ranchi Budget Rides,1150,2
275,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Ranchi,Ranchi Budget Rides,1150,2
276,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Ranchi,Ranchi Budget Rides,1150,2
277,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Ranchi,Ranchi Budget Rides,1150,2
278,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Ranchi,Ranchi Budget Rides,1150,2
279,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Ranchi,Ranchi Budget Rides,1150,2
280,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Ranchi,Ranchi Budget Rides,1150,2
281,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Ranchi,Midway Auto Ranchi,1800,2
282,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Ranchi,Midway Auto Ranchi,1800,2
283,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Ranchi,Midway Auto Ranchi,1800,2
284,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Ranchi,Midway Auto Ranchi,1800,2
285,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Ranchi,Midway Auto Ranchi,1800,2
286,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Ranchi,Midway Auto Ranchi,1800,2
287,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Ranchi,Midway Auto Ranchi,1800,2
288,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Ranchi,Midway Auto Ranchi,1800,2
289,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Ranchi,Midway Auto Ranchi,1800,2
290,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Ranchi,Midway Auto Ranchi,1800,2
291,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Ranchi,Midway Auto Ranchi,1800,2
292,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Ranchi,Midway Auto Ranchi,1800,2
293,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Ranchi,Midway Auto Ranchi,1800,2
294,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Ranchi,Midway Auto Ranchi,1800,2
295,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Ranchi,Midway Auto Ranchi,1800,2
296,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Ranchi,Midway Auto Ranchi,1800,2
297,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Ranchi,Midway Auto Ranchi,1800,2
298,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Ranchi,Midway Auto Ranchi,1800,2
299,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Ranchi,Midway Auto Ranchi,1800,2
300,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Ranchi,Midway Auto Ranchi,1800,2
301,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Ranchi,Midway Auto Ranchi,1800,2
302,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Ranchi,Midway Auto Ranchi,1800,2
303,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Ranchi,Midway Auto Ranchi,1800,2
304,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Ranchi,Midway Auto Ranchi,1800,2
305,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Ranchi,Midway Auto Ranchi,1800,2
306,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Ranchi,Midway Auto Ranchi,1800,2
307,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Ranchi,Midway Auto Ranchi,1800,2
308,Honda,Honda City,Sedan,19 kmpl,2012,5000,Ranchi,Midway Auto Ranchi,1800,2
309,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Ranchi,Midway Auto Ranchi,1800,2
310,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Ranchi,Midway Auto Ranchi,1800,2
311,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Ranchi,Midway Auto Ranchi,1800,2
312,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Ranchi,Midway Auto Ranchi,1800,2
313,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Ranchi,Midway Auto Ranchi,1800,2
314,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Ranchi,Midway Auto Ranchi,1800,2
315,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Ranchi,Midway Auto Ranchi,1800,2
316,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Ranchi,Midway Auto Ranchi,1800,2
317,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Ranchi,Midway Auto Ranchi,1800,2
318,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Ranchi,Midway Auto Ranchi,1800,2
319,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Ranchi,Midway Auto Ranchi,1800,2
320,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Ranchi,Midway Auto Ranchi,1800,2
321,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Ranchi,Elite Wheels Ranchi,2900,2
322,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Ranchi,Elite Wheels Ranchi,2900,2
323,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Ranchi,Elite Wheels Ranchi,2900,2
324,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Ranchi,Elite Wheels Ranchi,2900,2
325,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Ranchi,Elite Wheels Ranchi,2900,2
326,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Ranchi,Elite Wheels Ranchi,2900,2
327,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Ranchi,Elite Wheels Ranchi,2900,2
328,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Ranchi,Elite Wheels Ranchi,2900,2
329,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Ranchi,Elite Wheels Ranchi,2900,2
330,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Ranchi,Elite Wheels Ranchi,2900,2
331,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Ranchi,Elite Wheels Ranchi,2900,2
332,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Ranchi,Elite Wheels Ranchi,2900,2
333,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Ranchi,Elite Wheels Ranchi,2900,2
334,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Ranchi,Elite Wheels Ranchi,2900,2
335,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Ranchi,Elite Wheels Ranchi,2900,2
336,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Ranchi,Elite Wheels Ranchi,2900,2
337,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Ranchi,Elite Wheels Ranchi,2900,2
338,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Ranchi,Elite Wheels Ranchi,2900,2
339,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Ranchi,Elite Wheels Ranchi,2900,2
340,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Ranchi,Elite Wheels Ranchi,2900,2
341,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Ranchi,Elite Wheels Ranchi,2900,2
342,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Ranchi,Elite Wheels Ranchi,2900,2
343,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Ranchi,Elite Wheels Ranchi,2900,2
344,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Ranchi,Elite Wheels Ranchi,2900,2
345,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Ranchi,Elite Wheels Ranchi,2900,2
346,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Ranchi,Elite Wheels Ranchi,2900,2
347,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Ranchi,Elite Wheels Ranchi,2900,2
348,Honda,Honda City,Sedan,19 kmpl,2012,5000,Ranchi,Elite Wheels Ranchi,2900,2
349,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Ranchi,Elite Wheels Ranchi,2900,2
350,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Ranchi,Elite Wheels Ranchi,2900,2
351,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Ranchi,Elite Wheels Ranchi,2900,2
352,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Ranchi,Elite Wheels Ranchi,2900,2
353,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Ranchi,Elite Wheels Ranchi,2900,2
354,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Ranchi,Elite Wheels Ranchi,2900,2
355,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Ranchi,Elite Wheels Ranchi,2900,2
356,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Ranchi,Elite Wheels Ranchi,2900,2
357,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Ranchi,Elite Wheels Ranchi,2900,2
358,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Ranchi,Elite Wheels Ranchi,2900,2
359,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Ranchi,Elite Wheels Ranchi,2900,2
360,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Ranchi,Elite Wheels Ranchi,2900,2
361,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Ranchi,Supreme Luxe Ranchi,3700,2
362,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Ranchi,Supreme Luxe Ranchi,3700,2
363,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Ranchi,Supreme Luxe Ranchi,3700,2
364,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Ranchi,Supreme Luxe Ranchi,3700,2
365,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Ranchi,Supreme Luxe Ranchi,3700,2
366,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Ranchi,Supreme Luxe Ranchi,3700,2
367,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Ranchi,Supreme Luxe Ranchi,3700,2
368,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Ranchi,Supreme Luxe Ranchi,3700,2
369,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Ranchi,Supreme Luxe Ranchi,3700,2
370,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Ranchi,Supreme Luxe Ranchi,3700,2
371,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Ranchi,Supreme Luxe Ranchi,3700,2
372,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Ranchi,Supreme Luxe Ranchi,3700,2
373,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Ranchi,Supreme Luxe Ranchi,3700,2
374,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Ranchi,Supreme Luxe Ranchi,3700,2
375,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Ranchi,Supreme Luxe Ranchi,3700,2
376,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Ranchi,Supreme Luxe Ranchi,3700,2
377,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Ranchi,Supreme Luxe Ranchi,3700,2
378,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Ranchi,Supreme Luxe Ranchi,3700,2
379,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Ranchi,Supreme Luxe Ranchi,3700,2
380,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Ranchi,Supreme Luxe Ranchi,3700,2
381,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Ranchi,Supreme Luxe Ranchi,3700,2
382,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Ranchi,Supreme Luxe Ranchi,3700,2
383,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Ranchi,Supreme Luxe Ranchi,3700,2
384,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Ranchi,Supreme Luxe Ranchi,3700,2
385,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Ranchi,Supreme Luxe Ranchi,3700,2
386,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Ranchi,Supreme Luxe Ranchi,3700,2
387,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Ranchi,Supreme Luxe Ranchi,3700,2
388,Honda,Honda City,Sedan,19 kmpl,2012,5000,Ranchi,Supreme Luxe Ranchi,3700,2
389,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Ranchi,Supreme Luxe Ranchi,3700,2
390,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Ranchi,Supreme Luxe Ranchi,3700,2
391,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Ranchi,Supreme Luxe Ranchi,3700,2
392,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Ranchi,Supreme Luxe Ranchi,3700,2
393,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Ranchi,Supreme Luxe Ranchi,3700,2
394,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Ranchi,Supreme Luxe Ranchi,3700,2
395,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Ranchi,Supreme Luxe Ranchi,3700,2
396,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Ranchi,Supreme Luxe Ranchi,3700,2
397,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Ranchi,Supreme Luxe Ranchi,3700,2
398,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Ranchi,Supreme Luxe Ranchi,3700,2
399,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Ranchi,Supreme Luxe Ranchi,3700,2
400,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Ranchi,Supreme Luxe Ranchi,3700,2
401,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Dabolim,Dabolim Budget Wheels,1000,3
402,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Dabolim,Dabolim Budget Wheels,1000,3
403,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Dabolim,Dabolim Budget Wheels,1000,3
404,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Dabolim,Dabolim Budget Wheels,1000,3
405,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Dabolim,Dabolim Budget Wheels,1000,3
406,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Dabolim,Dabolim Budget Wheels,1000,3
407,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Dabolim,Dabolim Budget Wheels,1000,3
408,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Dabolim,Dabolim Budget Wheels,1000,3
409,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Dabolim,Dabolim Budget Wheels,1000,3
410,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Dabolim,Dabolim Budget Wheels,1000,3
411,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Dabolim,Dabolim Budget Wheels,1000,3
412,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Dabolim,Dabolim Budget Wheels,1000,3
413,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Dabolim,Dabolim Budget Wheels,1000,3
414,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Dabolim,Dabolim Budget Wheels,1000,3
415,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Dabolim,Dabolim Budget Wheels,1000,3
416,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Dabolim,Dabolim Budget Wheels,1000,3
417,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Dabolim,Dabolim Budget Wheels,1000,3
418,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Dabolim,Dabolim Budget Wheels,1000,3
419,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Dabolim,Dabolim Budget Wheels,1000,3
420,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Dabolim,Dabolim Budget Wheels,1000,3
421,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Dabolim,Dabolim Budget Wheels,1000,3
422,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Dabolim,Dabolim Budget Wheels,1000,3
423,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Dabolim,Dabolim Budget Wheels,1000,3
424,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Dabolim,Dabolim Budget Wheels,1000,3
425,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Dabolim,Dabolim Budget Wheels,1000,3
426,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Dabolim,Dabolim Budget Wheels,1000,3
427,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Dabolim,Dabolim Budget Wheels,1000,3
428,Honda,Honda City,Sedan,19 kmpl,2012,5000,Dabolim,Dabolim Budget Wheels,1000,3
429,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Dabolim,Dabolim Budget Wheels,1000,3
430,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Dabolim,Dabolim Budget Wheels,1000,3
431,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Dabolim,Dabolim Budget Wheels,1000,3
432,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Dabolim,Dabolim Budget Wheels,1000,3
433,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Dabolim,Dabolim Budget Wheels,1000,3
434,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Dabolim,Dabolim Budget Wheels,1000,3
435,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Dabolim,Dabolim Budget Wheels,1000,3
436,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Dabolim,Dabolim Budget Wheels,1000,3
437,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Dabolim,Dabolim Budget Wheels,1000,3
438,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Dabolim,Dabolim Budget Wheels,1000,3
439,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Dabolim,Dabolim Budget Wheels,1000,3
440,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Dabolim,Dabolim Budget Wheels,1000,3
441,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Dabolim,Quick Wheels Dabolim,1200,3
442,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Dabolim,Quick Wheels Dabolim,1200,3
443,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Dabolim,Quick Wheels Dabolim,1200,3
444,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Dabolim,Quick Wheels Dabolim,1200,3
445,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Dabolim,Quick Wheels Dabolim,1200,3
446,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Dabolim,Quick Wheels Dabolim,1200,3
447,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Dabolim,Quick Wheels Dabolim,1200,3
448,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Dabolim,Quick Wheels Dabolim,1200,3
449,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Dabolim,Quick Wheels Dabolim,1200,3
450,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Dabolim,Quick Wheels Dabolim,1200,3
451,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Dabolim,Quick Wheels Dabolim,1200,3
452,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Dabolim,Quick Wheels Dabolim,1200,3
453,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Dabolim,Quick Wheels Dabolim,1200,3
454,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Dabolim,Quick Wheels Dabolim,1200,3
455,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Dabolim,Quick Wheels Dabolim,1200,3
456,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Dabolim,Quick Wheels Dabolim,1200,3
457,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Dabolim,Quick Wheels Dabolim,1200,3
458,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Dabolim,Quick Wheels Dabolim,1200,3
459,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Dabolim,Quick Wheels Dabolim,1200,3
460,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Dabolim,Quick Wheels Dabolim,1200,3
461,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Dabolim,Quick Wheels Dabolim,1200,3
462,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Dabolim,Quick Wheels Dabolim,1200,3
463,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Dabolim,Quick Wheels Dabolim,1200,3
464,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Dabolim,Quick Wheels Dabolim,1200,3
465,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Dabolim,Quick Wheels Dabolim,1200,3
466,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Dabolim,Quick Wheels Dabolim,1200,3
467,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Dabolim,Quick Wheels Dabolim,1200,3
468,Honda,Honda City,Sedan,19 kmpl,2012,5000,Dabolim,Quick Wheels Dabolim,1200,3
469,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Dabolim,Quick Wheels Dabolim,1200,3
470,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Dabolim,Quick Wheels Dabolim,1200,3
471,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Dabolim,Quick Wheels Dabolim,1200,3
472,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Dabolim,Quick Wheels Dabolim,1200,3
