travelCode,code,pickupLocation,dropoffLocation,carType,rentalAgency,pickupDateTime,dropoffDateTime,rentalDuration,price,totalDistance,fuelPolicy,bookingStatus
56916,715,Kyleland,Robinsonside,Hatchback,Budget,2025-01-04 07:53:12,2025-01-09 07:53:12,5,457.81,228,Full-to-Full,Cancelled
17920,23,West Taylorchester,Lake Karen,Luxury,Sixt,2025-01-02 09:24:04,2025-01-05 09:24:04,3,306.76,89,Full-to-Full,Confirmed
6084,4,Ronaldmouth,Jeffreyborough,Hatchback,Sixt,2025-01-29 20:41:48,2025-02-03 20:41:48,5,612.09,227,Prepaid,Pending
69916,1320,Marshtown,Brucemouth,Sedan,Hertz,2025-01-27 00:16:51,2025-02-01 00:16:51,5,543.18,179,Full-to-Full,Cancelled
111561,1087,Port Kathryn,South Robert,SUV,Budget,2025-01-01 22:12:40,2025-01-05 22:12:40,4,681.63,177,Full-to-Full,Cancelled
4339,1228,Patricktown,Simmonsbury,Luxury,Budget,2025-01-24 07:15:55,2025-01-26 07:15:55,2,72.84,338,Partial,Cancelled
45885,1046,Port Willie,Chelseamouth,Hatchback,Hertz,2025-01-10 02:19:59,2025-01-12 02:19:59,2,320.49,462,Prepaid,Cancelled
124562,991,Laceyville,Johnchester,Hatchback,Budget,2025-01-24 18:02:05,2025-01-25 18:02:05,1,45.88,196,Prepaid,Cancelled
27684,445,Gailport,Brandonfurt,Hatchback,Enterprise,2025-01-26 19:08:59,2025-01-27 19:08:59,1,92.89,321,Prepaid,Cancelled
32061,1160,Kyleview,Port Robertland,Hatchback,Enterprise,2025-01-21 08:20:19,2025-01-26 08:20:19,5,763.45,234,Partial,Pending
33274,496,Garciachester,West Destinyfurt,SUV,Enterprise,2025-01-14 18:22:17,2025-01-15 18:22:17,1,67.61,136,Prepaid,Cancelled
79914,487,Oconnorton,Ashleyville,Luxury,Hertz,2025-01-09 05:32:02,2025-01-14 05:32:02,5,946.51,480,Partial,Pending
78586,658,Smithland,Port Anthonyview,Hatchback,Sixt,2025-01-07 09:51:43,2025-01-12 09:51:43,5,707.42,208,Prepaid,Confirmed
33385,602,Michelleville,Schultzmouth,Sedan,Avis,2025-01-23 20:45:09,2025-01-27 20:45:09,4,287.0,450,Full-to-Full,Confirmed
36329,1143,North Joseph,Mccallside,Hatchback,Sixt,2025-01-28 22:51:07,2025-01-30 22:51:07,2,248.28,495,Full-to-Full,Pending
91511,208,South Nicholasside,Lake Natasha,Sedan,Budget,2025-01-07 01:17:52,2025-01-10 01:17:52,3,473.06,189,Partial,Confirmed
110764,1045,New Jasmine,Diazport,Hatchback,Budget,2025-01-01 19:11:24,2025-01-06 19:11:24,5,234.52,454,Prepaid,Cancelled
7145,1227,West Brookefurt,Smithborough,Sedan,Budget,2025-01-02 00:08:22,2025-01-06 00:08:22,4,680.68,340,Full-to-Full,Cancelled
7178,1014,Lake Rachaelstad,Jonmouth,Sedan,Budget,2025-01-21 03:16:57,2025-01-23 03:16:57,2,379.5,405,Prepaid,Confirmed
114996,587,New Yolanda,New Martinstad,Sedan,Hertz,2025-01-16 19:34:15,2025-01-20 19:34:15,4,745.96,417,Full-to-Full,Confirmed
122792,1237,North Stephen,Desireebury,SUV,Enterprise,2025-01-10 01:57:16,2025-01-11 01:57:16,1,177.0,388,Full-to-Full,Confirmed
119411,177,West Denisemouth,New Samuel,SUV,Sixt,2025-01-30 00:39:57,2025-02-02 00:39:57,3,457.94,268,Prepaid,Cancelled
93896,522,Carrollside,South Austinborough,Sedan,Budget,2025-01-18 11:32:53,2025-01-21 11:32:53,3,544.4,61,Full-to-Full,Cancelled
86637,1088,Port Justin,Lake Michaelmouth,Luxury,Enterprise,2025-01-13 20:03:43,2025-01-17 20:03:43,4,210.21,123,Prepaid,Pending
103751,1174,Bestport,Sandovalburgh,Hatchback,Sixt,2025-01-15 15:17:35,2025-01-20 15:17:35,5,812.99,462,Prepaid,Pending
49288,81,Josephview,Patriciaborough,Hatchback,Enterprise,2025-01-26 23:33:51,2025-01-28 23:33:51,2,331.29,317,Prepaid,Cancelled
74330,1175,Port Nicolehaven,Cindyfort,Luxury,Avis,2025-01-06 00:38:01,2025-01-07 00:38:01,1,78.73,437,Partial,Cancelled
43172,469,West Nancystad,Maryhaven,Hatchback,Budget,2025-01-23 09:51:56,2025-01-25 09:51:56,2,114.5,150,Full-to-Full,Pending
91744,746,South Robertmouth,East Michaelbury,SUV,Avis,2025-01-17 08:01:57,2025-01-22 08:01:57,5,767.99,66,Partial,Pending
65574,1041,New Jared,New Clarencemouth,SUV,Budget,2025-01-14 00:03:43,2025-01-19 00:03:43,5,369.51,500,Partial,Cancelled
83553,820,Clayfort,Neiltown,Luxury,Hertz,2025-01-04 13:53:00,2025-01-09 13:53:00,5,454.96,190,Prepaid,Pending
89766,293,Davidshire,Herreratown,Sedan,Enterprise,2025-01-11 19:31:49,2025-01-15 19:31:49,4,423.69,91,Full-to-Full,Cancelled
16979,1136,Wardland,South Adamtown,SUV,Enterprise,2025-01-17 10:33:39,2025-01-18 10:33:39,1,199.97,77,Prepaid,Pending
60182,1121,Port Carla,South Darrellside,Hatchback,Hertz,2025-01-25 08:23:10,2025-01-27 08:23:10,2,314.19,135,Partial,Cancelled
38547,171,Jamesshire,North Cassandra,Luxury,Hertz,2025-01-21 12:59:45,2025-01-23 12:59:45,2,297.14,157,Prepaid,Confirmed
84357,509,South Jamesstad,South Jon,Luxury,Enterprise,2025-01-14 05:20:10,2025-01-17 05:20:10,3,174.04,288,Full-to-Full,Confirmed
19589,1052,West Jaimeburgh,Port Jamie,SUV,Budget,2025-01-06 06:58:59,2025-01-11 06:58:59,5,292.85,377,Full-to-Full,Cancelled
24081,1231,West Autumn,East Jacobmouth,Luxury,Sixt,2025-01-18 04:27:35,2025-01-21 04:27:35,3,537.95,101,Prepaid,Cancelled
805,84,West Karinaport,Rogersburgh,Luxury,Enterprise,2025-01-06 05:42:20,2025-01-09 05:42:20,3,526.33,384,Prepaid,Pending
96045,969,South Cindyberg,South Michael,Luxury,Enterprise,2025-01-09 09:31:56,2025-01-14 09:31:56,5,492.66,95,Full-to-Full,Confirmed
93146,576,Evanside,Lake Kimberly,Luxury,Hertz,2025-01-28 17:58:47,2025-01-29 17:58:47,1,117.51,462,Prepaid,Cancelled
4611,1035,South Daniel,Wangmouth,Hatchback,Budget,2025-01-07 10:00:25,2025-01-08 10:00:25,1,90.2,148,Partial,Confirmed
87813,1239,Michaelborough,East Anthonytown,Hatchback,Enterprise,2025-01-18 08:08:44,2025-01-20 08:08:44,2,70.34,199,Prepaid,Confirmed
101396,965,Port Carla,Melissafort,SUV,Budget,2025-01-16 10:36:08,2025-01-20 10:36:08,4,639.46,269,Full-to-Full,Cancelled
114286,936,North Kellyfurt,Jonesside,Luxury,Avis,2025-01-13 23:56:39,2025-01-18 23:56:39,5,295.89,469,Partial,Confirmed
113538,411,Wangmouth,Patricktown,Luxury,Sixt,2025-01-25 22:54:41,2025-01-29 22:54:41,4,446.6,174,Full-to-Full,Pending
116001,333,New Raymondberg,West Brendashire,Luxury,Hertz,2025-01-19 22:33:39,2025-01-21 22:33:39,2,214.84,348,Partial,Confirmed
88126,198,Carpenterstad,Port Melanieville,Sedan,Enterprise,2025-01-25 19:01:57,2025-01-27 19:01:57,2,361.42,206,Full-to-Full,Pending
108227,674,Port Alvin,South Sethside,Sedan,Hertz,2025-01-26 04:11:27,2025-01-28 04:11:27,2,303.11,405,Full-to-Full,Pending
131496,76,Douglasside,Lake Codyfurt,Hatchback,Enterprise,2025-01-04 02:37:23,2025-01-06 02:37:23,2,70.48,119,Partial,Cancelled
90776,1012,East Travis,Pagehaven,Hatchback,Enterprise,2025-01-21 15:25:04,2025-01-23 15:25:04,2,373.23,457,Partial,Confirmed
118898,359,Port Jonmouth,Port Linda,Hatchback,Enterprise,2025-01-18 09:04:09,2025-01-19 09:04:09,1,118.37,283,Full-to-Full,Confirmed
111136,188,Port Matthew,Migueltown,Hatchback,Sixt,2025-01-16 13:47:14,2025-01-20 13:47:14,4,411.7,448,Full-to-Full,Cancelled
22313,237,West Donaldborough,West Mark,Luxury,Avis,2025-01-27 02:59:57,2025-01-28 02:59:57,1,189.16,304,Partial,Cancelled
12657,1275,East Joseph,East Justin,SUV,Sixt,2025-01-05 13:12:28,2025-01-08 13:12:28,3,470.68,497,Full-to-Full,Pending
127481,1134,Kingfurt,Anthonyshire,Luxury,Enterprise,2025-01-13 15:55:54,2025-01-15 15:55:54,2,153.45,213,Prepaid,Pending
64212,1004,New Lindsay,South Brandonshire,Hatchback,Enterprise,2025-01-27 08:25:16,2025-01-30 08:25:16,3,172.65,222,Partial,Pending
123656,55,North Luke,Penaport,SUV,Hertz,2025-01-12 20:27:54,2025-01-17 20:27:54,5,763.68,150,Prepaid,Confirmed
115828,127,Port Lori,Port Kevinside,Sedan,Sixt,2025-01-17 20:03:39,2025-01-22 20:03:39,5,790.68,429,Prepaid,Cancelled
117123,54,Hughesmouth,Biancaburgh,Luxury,Enterprise,2025-01-26 05:49:23,2025-01-28 05:49:23,2,74.69,148,Full-to-Full,Confirmed
56735,77,Johnsonville,East Traceytown,Sedan,Hertz,2025-01-24 19:55:13,2025-01-29 19:55:13,5,934.58,192,Prepaid,Confirmed
31936,448,South Robert,Bushside,SUV,Sixt,2025-01-02 16:57:07,2025-01-04 16:57:07,2,337.87,500,Full-to-Full,Pending
112728,499,Lake Jasmine,Jonesshire,SUV,Avis,2025-01-21 07:31:10,2025-01-23 07:31:10,2,157.66,316,Prepaid,Cancelled
22860,908,Karenton,Carlashire,Hatchback,Avis,2025-01-23 04:42:45,2025-01-28 04:42:45,5,955.71,465,Prepaid,Cancelled
66191,274,South Valerie,East William,Sedan,Avis,2025-01-20 06:00:03,2025-01-22 06:00:03,2,86.78,212,Partial,Pending
22817,1318,North Kelli,Port Keithview,Hatchback,Budget,2025-01-23 20:10:39,2025-01-27 20:10:39,4,656.78,324,Full-to-Full,Pending
30905,775,West Dennishaven,Wuville,SUV,Budget,2025-01-01 08:22:08,2025-01-04 08:22:08,3,564.72,311,Partial,Confirmed
26215,409,Michellebury,New Georgeside,SUV,Hertz,2025-01-10 10:37:11,2025-01-12 10:37:11,2,123.27,412,Prepaid,Cancelled
107600,1298,Longview,West Rickey,Sedan,Sixt,2025-01-04 16:08:18,2025-01-06 16:08:18,2,320.2,72,Full-to-Full,Cancelled
29843,1266,Shawnside,East Amanda,SUV,Avis,2025-01-10 15:58:40,2025-01-13 15:58:40,3,180.08,384,Full-to-Full,Confirmed
134932,1200,Port Frederickfurt,Muellershire,Luxury,Budget,2025-01-24 18:59:48,2025-01-29 18:59:48,5,766.44,247,Full-to-Full,Confirmed
67012,1330,Debraton,East Erica,Sedan,Enterprise,2025-01-16 15:23:58,2025-01-17 15:23:58,1,38.22,337,Full-to-Full,Cancelled
13359,466,East Katherinetown,East Dawn,Sedan,Enterprise,2025-01-30 08:41:42,2025-02-04 08:41:42,5,266.16,249,Full-to-Full,Confirmed
41451,391,Shafferland,Amandastad,SUV,Hertz,2025-01-03 21:34:29,2025-01-05 21:34:29,2,353.75,149,Prepaid,Confirmed
124700,17,Port Catherine,Lake Mark,SUV,Enterprise,2025-01-11 09:07:19,2025-01-12 09:07:19,1,77.61,268,Prepaid,Confirmed
46346,1326,Coxstad,Clarkville,SUV,Sixt,2025-01-03 11:42:04,2025-01-05 11:42:04,2,251.25,167,Partial,Confirmed
58467,535,North Maria,Henryshire,Hatchback,Hertz,2025-01-03 19:24:47,2025-01-05 19:24:47,2,181.38,421,Full-to-Full,Confirmed
93111,106,Tatestad,Davidtown,Sedan,Enterprise,2025-01-21 14:55:29,2025-01-25 14:55:29,4,211.57,195,Full-to-Full,Pending
66214,1240,Port Angelicatown,Lanechester,Luxury,Sixt,2025-01-03 00:05:21,2025-01-06 00:05:21,3,90.16,124,Full-to-Full,Pending
40101,324,New Barbara,Lake Jenniferville,Luxury,Avis,2025-01-27 23:16:04,2025-01-28 23:16:04,1,56.94,378,Prepaid,Cancelled
4811,290,Wandaton,East Alanburgh,SUV,Hertz,2025-01-19 14:25:45,2025-01-22 14:25:45,3,332.23,440,Partial,Confirmed
106984,82,Diazfort,Rachelton,Sedan,Hertz,2025-01-04 23:43:18,2025-01-08 23:43:18,4,515.8,376,Prepaid,Cancelled
96876,586,Monicachester,Delgadoland,Hatchback,Avis,2025-01-13 11:51:49,2025-01-17 11:51:49,4,177.61,409,Partial,Cancelled
60490,996,Jacksonville,Collinfort,Luxury,Sixt,2025-01-21 23:09:07,2025-01-23 23:09:07,2,82.24,290,Partial,Cancelled
45674,633,Ronaldstad,Fieldsmouth,Hatchback,Enterprise,2025-01-11 16:17:06,2025-01-12 16:17:06,1,174.99,178,Full-to-Full,Confirmed
102195,1188,New Erica,Lake Robert,Luxury,Hertz,2025-01-15 20:49:13,2025-01-18 20:49:13,3,491.63,154,Prepaid,Confirmed
113853,774,Victoriafort,Davisview,Sedan,Budget,2025-01-09 15:23:11,2025-01-12 15:23:11,3,116.04,184,Full-to-Full,Cancelled
51497,235,Martinstad,West Amandaburgh,Sedan,Enterprise,2025-01-02 16:29:41,2025-01-06 16:29:41,4,266.2,63,Full-to-Full,Confirmed
47779,1205,Lake James,Evelynside,SUV,Enterprise,2025-01-17 22:42:03,2025-01-20 22:42:03,3,350.42,349,Prepaid,Confirmed
47393,696,East David,West Brian,Hatchback,Avis,2025-01-30 12:56:48,2025-02-01 12:56:48,2,300.87,292,Full-to-Full,Confirmed
90680,45,East Joyceborough,South Jamiefort,Sedan,Sixt,2025-01-05 15:52:45,2025-01-08 15:52:45,3,310.46,150,Prepaid,Pending
117204,170,Masonfort,Port Amyberg,Luxury,Avis,2025-01-28 12:30:48,2025-01-31 12:30:48,3,529.58,364,Full-to-Full,Pending
91754,148,Markside,Carolynstad,SUV,Enterprise,2025-01-07 12:50:08,2025-01-11 12:50:08,4,724.43,198,Partial,Pending
72365,281,Annettemouth,Alfredmouth,Luxury,Budget,2025-01-26 15:29:44,2025-01-31 15:29:44,5,189.98,279,Partial,Confirmed
101007,280,South Heidi,Martinezberg,SUV,Budget,2025-01-21 11:15:47,2025-01-24 11:15:47,3,319.05,403,Prepaid,Confirmed
106204,851,East Guy,Port Robert,Hatchback,Hertz,2025-01-24 01:32:24,2025-01-27 01:32:24,3,381.25,195,Prepaid,Confirmed
21084,477,South Steveberg,Harrisport,SUV,Sixt,2025-01-17 03:12:43,2025-01-18 03:12:43,1,91.94,269,Prepaid,Pending
88712,424,Annbury,South Gregoryberg,Luxury,Budget,2025-01-01 17:50:03,2025-01-02 17:50:03,1,69.22,451,Partial,Cancelled
125424,471,Lake Kristine,Hamiltonland,SUV,Avis,2025-01-26 11:19:31,2025-01-28 11:19:31,2,310.09,177,Prepaid,Confirmed
27864,1282,Bradyland,East Kimberly,Luxury,Enterprise,2025-01-07 05:09:36,2025-01-10 05:09:36,3,430.49,66,Prepaid,Cancelled
94959,701,Tinaville,Port Gabrielstad,Sedan,Budget,2025-01-23 05:29:26,2025-01-24 05:29:26,1,145.51,223,Prepaid,Pending
92523,177,Marialand,New Coryburgh,Hatchback,Budget,2025-01-07 16:06:22,2025-01-08 16:06:22,1,49.59,328,Partial,Cancelled
95493,1156,Zacharyfort,Stephensonstad,Hatchback,Hertz,2025-01-21 13:10:15,2025-01-23 13:10:15,2,364.44,111,Full-to-Full,Cancelled
23229,935,Port Paulaside,Burnettchester,SUV,Hertz,2025-01-02 23:08:09,2025-01-06 23:08:09,4,427.97,107,Full-to-Full,Cancelled
98940,385,South Jeffery,Markside,SUV,Budget,2025-01-16 05:38:18,2025-01-19 05:38:18,3,376.0,89,Prepaid,Cancelled
120281,210,Port Gabriel,Markland,Hatchback,Hertz,2025-01-08 19:39:18,2025-01-10 19:39:18,2,69.56,212,Partial,Cancelled
7254,135,New Kimberlyburgh,Lake Haroldshire,Sedan,Avis,2025-01-21 09:09:16,2025-01-22 09:09:16,1,163.84,224,Prepaid,Pending
74286,478,Lake Kathleen,Robertmouth,SUV,Hertz,2025-01-07 03:48:41,2025-01-08 03:48:41,1,131.82,312,Full-to-Full,Cancelled
76261,60,Lorimouth,Port Vincenttown,Hatchback,Hertz,2025-01-06 07:29:23,2025-01-09 07:29:23,3,209.87,392,Partial,Pending
124435,550,South Glenn,Mooreshire,Sedan,Budget,2025-01-04 06:09:28,2025-01-06 06:09:28,2,372.74,316,Partial,Cancelled
11261,1271,Annehaven,Lewismouth,SUV,Hertz,2025-01-24 12:58:15,2025-01-28 12:58:15,4,535.04,399,Partial,Cancelled
102607,1011,South Nancy,South Alexiston,Hatchback,Hertz,2025-01-24 05:07:23,2025-01-27 05:07:23,3,546.59,291,Prepaid,Cancelled
71673,689,South Jonathan,Tamaraland,Hatchback,Hertz,2025-01-11 05:24:14,2025-01-15 05:24:14,4,633.57,350,Partial,Pending
126751,865,Meganton,Timothyborough,Sedan,Sixt,2025-01-10 15:16:14,2025-01-14 15:16:14,4,549.79,424,Full-to-Full,Pending
3990,814,Rogersborough,New Timothy,Hatchback,Hertz,2025-01-29 09:43:18,2025-02-02 09:43:18,4,270.95,388,Partial,Confirmed
104051,1298,Victorville,Christophermouth,Sedan,Budget,2025-01-28 09:20:33,2025-02-02 09:20:33,5,243.91,222,Partial,Cancelled
81436,1194,South Walter,North Luisburgh,Sedan,Sixt,2025-01-12 21:32:01,2025-01-15 21:32:01,3,491.08,461,Partial,Confirmed
16006,1109,North Jeffreybury,Rogerfurt,SUV,Budget,2025-01-13 06:53:28,2025-01-18 06:53:28,5,171.16,405,Full-to-Full,Pending
115423,821,Davidborough,Yolandafurt,SUV,Enterprise,2025-01-28 04:12:55,2025-02-02 04:12:55,5,586.8,262,Partial,Cancelled
59308,196,Lake Brianport,Bishopville,Hatchback,Enterprise,2025-01-03 00:56:38,2025-01-04 00:56:38,1,196.63,221,Prepaid,Cancelled
75195,458,Larsonbury,Murraymouth,Hatchback,Enterprise,2025-01-25 11:45:02,2025-01-28 11:45:02,3,147.71,113,Full-to-Full,Confirmed
21681,671,North Josephhaven,Smithbury,Hatchback,Sixt,2025-01-13 21:04:11,2025-01-15 21:04:11,2,202.31,129,Full-to-Full,Cancelled
50227,418,East Julie,Blackhaven,Hatchback,Enterprise,2025-01-11 08:28:27,2025-01-14 08:28:27,3,423.42,107,Partial,Confirmed
15609,3,Tonymouth,North Erinburgh,Hatchback,Avis,2025-01-08 16:07:38,2025-01-12 16:07:38,4,620.9,213,Partial,Pending
119468,756,East Richard,Lake Kristen,Sedan,Enterprise,2025-01-08 16:17:21,2025-01-11 16:17:21,3,497.73,109,Full-to-Full,Cancelled
60398,530,Port Diana,Port Robertland,Hatchback,Hertz,2025-01-01 12:06:28,2025-01-04 12:06:28,3,284.9,432,Prepaid,Cancelled
78367,1243,North Michaelhaven,South Ronaldtown,Luxury,Budget,2025-01-18 18:54:10,2025-01-21 18:54:10,3,495.15,296,Prepaid,Confirmed
88267,1208,Roberttown,Myersside,Sedan,Enterprise,2025-01-23 21:37:05,2025-01-26 21:37:05,3,342.33,99,Partial,Pending
124107,557,Lake Robert,Lake Michaelfurt,Luxury,Budget,2025-01-21 13:20:19,2025-01-26 13:20:19,5,220.27,341,Prepaid,Confirmed
107581,777,East Charlesburgh,Matthewbury,SUV,Sixt,2025-01-29 03:10:02,2025-01-30 03:10:02,1,86.5,143,Partial,Cancelled
109475,1008,Port Seanchester,Dawnhaven,Luxury,Enterprise,2025-01-22 06:34:19,2025-01-23 06:34:19,1,57.89,243,Full-to-Full,Cancelled
95976,1325,Loweville,Stephaniestad,Sedan,Budget,2025-01-24 13:13:40,2025-01-27 13:13:40,3,343.91,218,Full-to-Full,Cancelled
29170,893,East Richardland,North Larry,SUV,Hertz,2025-01-10 22:51:36,2025-01-11 22:51:36,1,168.14,179,Full-to-Full,Confirmed
24783,1076,Dawnhaven,Pamelaberg,Luxury,Budget,2025-01-04 11:48:19,2025-01-07 11:48:19,3,164.03,189,Full-to-Full,Pending
39817,677,Lake Cynthia,South Justinmouth,Sedan,Hertz,2025-01-11 14:45:18,2025-01-15 14:45:18,4,571.56,237,Partial,Confirmed
33152,1101,North Dylanside,Lake Paul,Luxury,Sixt,2025-01-13 13:49:55,2025-01-15 13:49:55,2,315.06,116,Partial,Pending
4896,936,Shaunburgh,Codyfort,SUV,Sixt,2025-01-25 07:40:51,2025-01-30 07:40:51,5,884.58,232,Partial,Confirmed
100899,926,South Stevenchester,Taylormouth,Sedan,Avis,2025-01-09 14:08:19,2025-01-14 14:08:19,5,821.53,152,Partial,Confirmed
83781,147,East Michaelborough,Hopkinsberg,Luxury,Hertz,2025-01-28 08:39:53,2025-01-29 08:39:53,1,191.23,272,Prepaid,Confirmed
30782,543,Taraland,North Andrew,Sedan,Enterprise,2025-01-24 09:58:03,2025-01-26 09:58:03,2,271.4,349,Partial,Cancelled
41957,884,Port Michael,South Marthaton,Luxury,Enterprise,2025-01-12 00:51:00,2025-01-13 00:51:00,1,46.69,141,Prepaid,Confirmed
86971,490,Sweeneymouth,Webbmouth,Luxury,Sixt,2025-01-10 15:29:44,2025-01-11 15:29:44,1,125.58,304,Prepaid,Confirmed
4242,512,North Sophia,Sherryville,SUV,Sixt,2025-01-17 16:50:00,2025-01-20 16:50:00,3,532.5,223,Partial,Confirmed
28949,1149,Hardyton,Thompsonborough,Hatchback,Sixt,2025-01-25 05:15:59,2025-01-29 05:15:59,4,268.54,184,Partial,Pending
97798,1236,Lake Jenniferville,Lake Amber,Sedan,Avis,2025-01-15 18:57:33,2025-01-20 18:57:33,5,568.01,188,Prepaid,Confirmed
133321,438,Lake Donna,Scottstad,Luxury,Hertz,2025-01-10 05:12:13,2025-01-15 05:12:13,5,773.8,403,Prepaid,Confirmed
107747,1163,Adamland,Elizabethstad,Luxury,Enterprise,2025-01-30 08:30:46,2025-02-03 08:30:46,4,403.12,326,Full-to-Full,Cancelled
81799,1025,Wardtown,New Davidborough,Luxury,Avis,2025-01-03 08:06:49,2025-01-08 08:06:49,5,238.62,339,Prepaid,Cancelled
916,786,Brownfort,Pinedaton,Luxury,Hertz,2025-01-30 14:20:14,2025-02-04 14:20:14,5,829.94,185,Partial,Confirmed
76271,423,Johnmouth,Michaelhaven,SUV,Avis,2025-01-25 10:05:28,2025-01-30 10:05:28,5,793.0,402,Prepaid,Confirmed
44033,217,Jeffreymouth,New Tanner,Hatchback,Budget,2025-01-21 11:48:55,2025-01-23 11:48:55,2,219.19,374,Prepaid,Cancelled
88952,855,Coxport,New Joseph,SUV,Enterprise,2025-01-27 11:25:31,2025-02-01 11:25:31,5,344.33,469,Prepaid,Cancelled
114734,758,Port Brandonport,Heatherfort,Luxury,Avis,2025-01-10 13:04:09,2025-01-15 13:04:09,5,771.58,128,Full-to-Full,Pending
120937,536,Davidmouth,Tammybury,Hatchback,Budget,2025-01-12 15:45:32,2025-01-16 15:45:32,4,370.46,259,Full-to-Full,Pending
99992,347,Lauraside,Josephstad,Hatchback,Hertz,2025-01-26 17:02:32,2025-01-28 17:02:32,2,195.91,390,Full-to-Full,Confirmed
38111,1049,Pittsmouth,Powellside,Sedan,Budget,2025-01-24 23:38:02,2025-01-26 23:38:02,2,149.87,53,Full-to-Full,Pending
101514,8,New Courtney,North Brenda,Luxury,Budget,2025-01-23 10:40:16,2025-01-24 10:40:16,1,198.17,403,Prepaid,Confirmed
80550,1197,Rodriguezburgh,East Teresaborough,Hatchback,Hertz,2025-01-10 11:48:22,2025-01-14 11:48:22,4,470.35,160,Partial,Confirmed
5109,151,Lake Jessica,Mclaughlintown,Hatchback,Avis,2025-01-09 05:40:36,2025-01-13 05:40:36,4,263.73,107,Partial,Confirmed
123047,139,West Laura,Walterport,Luxury,Avis,2025-01-24 15:48:42,2025-01-29 15:48:42,5,398.4,476,Partial,Pending
7010,159,Matthewview,South Adrianport,Sedan,Budget,2025-01-13 13:16:05,2025-01-17 13:16:05,4,321.79,488,Prepaid,Confirmed
116037,523,Walterton,South Paul,SUV,Budget,2025-01-21 08:25:21,2025-01-26 08:25:21,5,941.87,328,Prepaid,Confirmed
106518,466,Stevenview,Garrisonhaven,Hatchback,Budget,2025-01-18 17:09:48,2025-01-20 17:09:48,2,141.75,268,Prepaid,Pending
91604,1163,East Adammouth,East Nancy,SUV,Hertz,2025-01-16 01:48:35,2025-01-19 01:48:35,3,302.69,102,Partial,Cancelled
133060,141,Aprilview,Lake Christianfort,Luxury,Avis,2025-01-01 08:28:16,2025-01-02 08:28:16,1,82.58,187,Prepaid,Cancelled
89033,213,New Jennifer,Robbinsmouth,Hatchback,Sixt,2025-01-05 11:02:48,2025-01-07 11:02:48,2,191.77,256,Full-to-Full,Cancelled
125007,796,Amyview,Morganfort,Sedan,Budget,2025-01-18 02:15:48,2025-01-22 02:15:48,4,139.13,477,Partial,Cancelled
119361,1012,Briggsstad,Erikaport,Luxury,Sixt,2025-01-05 18:29:25,2025-01-07 18:29:25,2,380.63,122,Prepaid,Cancelled
92641,834,South Cynthiaton,Wongfort,Sedan,Budget,2025-01-30 04:18:45,2025-01-31 04:18:45,1,127.27,226,Prepaid,Cancelled
74584,1319,Lake Justin,Lake Stephanie,Sedan,Hertz,2025-01-08 17:24:27,2025-01-09 17:24:27,1,175.9,264,Prepaid,Cancelled
112047,1055,New Shannon,North Brandi,Hatchback,Avis,2025-01-25 20:43:28,2025-01-27 20:43:28,2,77.86,237,Prepaid,Cancelled
121035,713,Guzmanbury,West Kimberlyburgh,Luxury,Budget,2025-01-18 14:56:16,2025-01-20 14:56:16,2,131.38,228,Full-to-Full,Pending
121809,919,Johnview,Martineztown,Luxury,Avis,2025-01-26 03:23:58,2025-01-29 03:23:58,3,299.08,233,Full-to-Full,Confirmed
74968,325,West Marieside,Jenniferville,Luxury,Budget,2025-01-09 02:43:17,2025-01-10 02:43:17,1,66.37,85,Prepaid,Pending
110211,829,Jessicaville,New Heidiport,Hatchback,Budget,2025-01-04 14:13:55,2025-01-05 14:13:55,1,83.9,176,Full-to-Full,Confirmed
85510,314,East Kevin,Josephton,Sedan,Enterprise,2025-01-09 07:36:21,2025-01-11 07:36:21,2,165.29,496,Full-to-Full,Confirmed
117849,594,Jeffreyberg,Port Michelle,Sedan,Avis,2025-01-29 19:04:11,2025-01-30 19:04:11,1,104.91,50,Partial,Confirmed
61176,887,Melissaville,Lake Robertburgh,Sedan,Enterprise,2025-01-07 10:38:49,2025-01-08 10:38:49,1,111.2,105,Prepaid,Pending
51945,539,East Tony,Natalieburgh,Sedan,Hertz,2025-01-28 15:36:15,2025-02-02 15:36:15,5,956.86,483,Prepaid,Pending
57583,749,Matthewberg,Frankborough,Luxury,Budget,2025-01-08 16:51:27,2025-01-09 16:51:27,1,107.89,415,Prepaid,Pending
75470,707,New Daniel,Rangelshire,Sedan,Sixt,2025-01-16 06:50:01,2025-01-18 06:50:01,2,380.42,275,Prepaid,Confirmed
17618,688,Port Rebecca,Romantown,Sedan,Avis,2025-01-16 20:22:45,2025-01-18 20:22:45,2,174.49,232,Prepaid,Pending
3649,1109,Benjaminfort,Frankview,Hatchback,Sixt,2025-01-21 17:32:01,2025-01-25 17:32:01,4,352.97,434,Partial,Pending
