travelCode,user_id,Pickup_Location,rental_date,duration,return_date,Car_Id,total_amount,Duration_Hours,Total_Minutes,Days,Hours,Formatted_Duration,Duration_Days
787,7,Udaipur,2020-01-24 02:13:00,6,30-01-2020 02:13,8616,30612,144,8640,6,0,6 days 0 hours,6.0
788,7,Ludhiana,2020-01-30 23:16:00,5,04-02-2020 23:16,4020,37150,120,7200,5,0,5 days 0 hours,5.0
793,7,Srinagar,2020-05-03 14:10:00,3,06-05-2020 14:10,5290,35130,72,4320,3,0,3 days 0 hours,3.0
795,7,Amritsar,2020-03-19 16:30:00,5,24-03-2020 16:30,6981,73000,120,7200,5,0,5 days 0 hours,5.0
803,7,Navi Mumbai,2020-05-14 04:52:00,6,20-05-2020 04:52,1226,44280,144,8640,6,0,6 days 0 hours,6.0
805,7,Dehradun,2020-05-28 02:49:00,6,03-06-2020 02:49,5092,45648,144,8640,6,0,6 days 0 hours,6.0
806,7,Tirupati,2020-04-06 21:19:00,6,12-04-2020 21:19,4941,81600,144,8640,6,0,6 days 0 hours,6.0
808,7,Coimbatore,2020-06-19 02:48:00,3,22-06-2020 02:48,41,23244,72,4320,3,0,3 days 0 hours,3.0
809,7,Delhi NCR,2020-06-25 08:39:00,4,29-06-2020 08:39,5544,30240,96,5760,4,0,4 days 0 hours,4.0
812,7,Diu,2020-07-17 01:33:00,5,22-07-2020 01:33,8862,88540,120,7200,5,0,5 days 0 hours,5.0
815,7,Mysuru,2020-06-08 18:12:00,7,15-06-2020 18:12,10362,65156,168,10080,7,0,7 days 0 hours,7.0
817,7,Patna,2020-08-20 10:27:00,7,27-08-2020 10:27,10516,55762,168,10080,7,0,7 days 0 hours,7.0
819,7,Guwahati,2020-03-09 10:17:00,6,15-03-2020 10:17,2310,85536,144,8640,6,0,6 days 0 hours,6.0
823,8,Chennai,2019-03-11 00:07:00,7,18-03-2019 00:07,4436,50162,168,10080,7,0,7 days 0 hours,7.0
826,8,Imphal,2019-10-24 09:01:00,0,24-10-2019 21:01,9493,9596,12,720,0,12,0 days 12 hours,0.5
827,8,Prayagraj,2019-10-31 15:27:00,3,03-11-2019 15:27,3772,27924,72,4320,3,0,3 days 0 hours,3.0
830,8,Hyderabad,2019-11-21 06:39:00,0,21-11-2019 16:39,804,6350,10,600,0,10,0 days 10 hours,0.416666667
834,8,Dabolim,2019-12-19 13:03:00,7,26-12-2019 13:03,552,48188,168,10080,7,0,7 days 0 hours,7.0
836,8,Patna,2020-02-01 09:33:00,7,08-02-2020 09:33,10499,55762,168,10080,7,0,7 days 0 hours,7.0
838,8,Raigarh,2020-01-16 12:47:00,5,21-01-2020 12:47,4344,36800,120,7200,5,0,5 days 0 hours,5.0
840,8,Shillong,2020-01-30 16:21:00,6,05-02-2020 16:21,6733,64776,144,8640,6,0,6 days 0 hours,6.0
852,8,Vadodara,2020-04-23 17:17:00,7,30-04-2020 17:17,3887,42490,168,10080,7,0,7 days 0 hours,7.0
857,8,Mopa,2020-05-28 15:20:00,7,04-06-2020 15:20,3462,123956,168,10080,7,0,7 days 0 hours,7.0
861,8,Srinagar,2020-06-25 11:38:00,3,28-06-2020 11:38,5326,32088,72,4320,3,0,3 days 0 hours,3.0
862,8,Jaipur,2020-02-07 09:21:00,5,12-02-2020 09:21,7229,44230,120,7200,5,0,5 days 0 hours,5.0
864,8,Dabolim,2020-07-16 07:48:00,2,18-07-2020 07:48,517,26732,48,2880,2,0,2 days 0 hours,2.0
865,8,Surat,2020-07-23 15:28:00,6,29-07-2020 15:28,8419,42696,144,8640,6,0,6 days 0 hours,6.0
869,8,Guwahati,2020-08-20 09:52:00,7,27-08-2020 09:52,2330,90020,168,10080,7,0,7 days 0 hours,7.0
871,8,Pune,2020-03-09 17:12:00,5,14-03-2020 17:12,1526,54480,120,7200,5,0,5 days 0 hours,5.0
892,8,Varanasi,2021-01-28 14:19:00,4,01-02-2021 14:19,5817,33256,96,5760,4,0,4 days 0 hours,4.0
894,8,Vadodara,2021-11-02 22:11:00,7,09-11-2021 22:11,3952,48188,168,10080,7,0,7 days 0 hours,7.0
900,8,Udaipur,2021-03-25 14:17:00,5,30-03-2021 14:17,8684,36500,120,7200,5,0,5 days 0 hours,5.0
904,8,Guwahati,2021-04-22 23:50:00,6,28-04-2021 23:50,2358,97032,144,8640,6,0,6 days 0 hours,6.0
907,8,Puri,2021-05-13 02:47:00,0,13-05-2021 11:47,4609,7956,9,540,0,9,0 days 9 hours,0.375
911,8,Ahmedabad,2021-10-06 15:02:00,5,11-10-2021 15:02,636,35580,120,7200,5,0,5 days 0 hours,5.0
913,8,Bhubaneswar,2021-06-24 06:31:00,4,28-06-2021 06:31,7899,31864,96,5760,4,0,4 days 0 hours,4.0
914,8,Mopa,2021-01-08 00:36:00,2,10-01-2021 00:36,3438,28444,48,2880,2,0,2 days 0 hours,2.0
917,8,Varanasi,2021-07-22 14:32:00,4,26-07-2021 14:32,5866,30120,96,5760,4,0,4 days 0 hours,4.0
919,8,Bilaspur,2021-05-08 16:16:00,5,13-05-2021 16:16,2533,52480,120,7200,5,0,5 days 0 hours,5.0
920,8,Srinagar,2021-12-08 04:20:00,3,11-12-2021 04:20,5229,26388,72,4320,3,0,3 days 0 hours,3.0
922,8,Raigarh,2021-08-26 20:51:00,3,29-08-2021 20:51,4336,20856,72,4320,3,0,3 days 0 hours,3.0
923,8,Nashik,2021-02-09 08:26:00,5,14-02-2021 08:26,3221,58250,120,7200,5,0,5 days 0 hours,5.0
925,8,Prayagraj,2021-09-16 17:07:00,0,16-09-2021 19:07,3636,7066,2,120,0,2,0 days 2 hours,0.083333333
928,8,Shimla,2021-07-10 21:02:00,6,16-07-2021 21:02,9318,90132,144,8640,6,0,6 days 0 hours,6.0
932,8,Mopa,2021-04-11 15:40:00,4,15-04-2021 15:40,3559,27808,96,5760,4,0,4 days 0 hours,4.0
935,8,Shimla,2021-11-25 11:18:00,4,29-11-2021 11:18,9235,27504,96,5760,4,0,4 days 0 hours,4.0
938,8,Dhubri,2021-12-16 07:03:00,5,21-12-2021 07:03,6060,37650,120,7200,5,0,5 days 0 hours,5.0
942,8,Jamshedpur,2022-01-13 22:12:00,1,14-01-2022 22:12,3186,9980,24,1440,1,0,1 days 0 hours,1.0
944,8,Chennai,2022-01-27 20:15:00,1,28-01-2022 20:15,4598,17072,24,1440,1,0,1 days 0 hours,1.0
945,8,Ranchi,2022-03-02 17:36:00,6,08-03-2022 17:36,317,80496,144,8640,6,0,6 days 0 hours,6.0
948,8,Bilaspur,2022-02-24 17:44:00,7,03-03-2022 17:44,2490,80920,168,10080,7,0,7 days 0 hours,7.0
950,8,Puri,2022-10-03 07:11:00,4,07-10-2022 07:11,4670,54224,96,5760,4,0,4 days 0 hours,4.0
957,8,Bhubaneswar,2022-04-28 03:46:00,2,30-04-2022 03:46,7923,18232,48,2880,2,0,2 days 0 hours,2.0
958,8,Puri,2022-05-05 06:58:00,1,06-05-2022 06:58,4719,5902,24,1440,1,0,1 days 0 hours,1.0
962,8,Ludhiana,2022-02-07 00:50:00,6,13-02-2022 00:50,4059,44196,144,8640,6,0,6 days 0 hours,6.0
966,8,Varanasi,2022-06-30 17:39:00,3,03-07-2022 17:39,5805,24942,72,4320,3,0,3 days 0 hours,3.0
967,8,Kullu-Manali,2022-07-07 23:31:00,7,14-07-2022 23:31,7431,35364,168,10080,7,0,7 days 0 hours,7.0
969,8,Prayagraj,2022-07-21 06:18:00,4,25-07-2022 06:18,3792,29936,96,5760,4,0,4 days 0 hours,4.0
970,8,Udaipur,2022-07-28 17:26:00,7,04-08-2022 17:26,8684,51100,168,10080,7,0,7 days 0 hours,7.0
972,8,Ayodhya,2022-11-08 04:24:00,5,13-11-2022 04:24,7697,45820,120,7200,5,0,5 days 0 hours,5.0
974,8,Kolkata,2022-08-25 16:38:00,3,28-08-2022 16:38,6294,30612,72,4320,3,0,3 days 0 hours,3.0
977,8,Jamshedpur,2022-09-15 19:40:00,6,21-09-2022 19:40,3157,87096,144,8640,6,0,6 days 0 hours,6.0
984,8,Imphal,2022-03-11 07:16:00,0,11-03-2022 11:16,9413,8746,4,240,0,4,0 days 4 hours,0.166666667
987,8,Guwahati,2022-11-24 08:05:00,6,30-11-2022 08:05,2217,50484,144,8640,6,0,6 days 0 hours,6.0
988,8,Delhi NCR,2022-01-12 02:56:00,2,14-01-2022 02:56,5456,10704,48,2880,2,0,2 days 0 hours,2.0
997,9,Chennai,2019-09-26 03:46:00,2,28-09-2019 03:46,4498,22040,48,2880,2,0,2 days 0 hours,2.0
998,9,Mumbai,2019-03-10 14:16:00,6,16-03-2019 14:16,10735,41904,144,8640,6,0,6 days 0 hours,6.0
999,9,Raigarh,2019-10-10 03:49:00,7,17-10-2019 03:49,4299,55412,168,10080,7,0,7 days 0 hours,7.0
1006,9,Gangtok,2019-11-28 16:21:00,5,03-12-2019 16:21,6489,43780,120,7200,5,0,5 days 0 hours,5.0
1007,9,Chennai,2019-05-12 09:52:00,4,16-05-2019 09:52,4588,38432,96,5760,4,0,4 days 0 hours,4.0
1012,9,Raigarh,2020-09-01 22:10:00,5,06-09-2020 22:10,4233,35330,120,7200,5,0,5 days 0 hours,5.0
1014,9,Delhi NCR,2020-01-23 21:45:00,4,27-01-2020 21:45,5515,31504,96,5760,4,0,4 days 0 hours,4.0
1016,9,Puducherry,2020-06-02 04:31:00,1,03-06-2020 04:31,2909,9546,24,1440,1,0,1 days 0 hours,1.0
1018,9,Shillong,2020-02-20 22:49:00,6,26-02-2020 22:49,6695,34404,144,8640,6,0,6 days 0 hours,6.0
1025,9,Bhopal,2020-09-04 09:40:00,5,09-09-2020 09:40,7162,46540,120,7200,5,0,5 days 0 hours,5.0
1034,9,Surat,2020-11-06 19:21:00,3,09-11-2020 19:21,8454,28212,72,4320,3,0,3 days 0 hours,3.0
1035,9,Puri,2020-06-18 08:32:00,4,22-06-2020 08:32,4791,31008,96,5760,4,0,4 days 0 hours,4.0
1038,9,Itanagar,2020-09-07 12:38:00,7,14-09-2020 12:38,5667,51212,168,10080,7,0,7 days 0 hours,7.0
1041,9,Ahmedabad,2020-07-30 14:26:00,2,01-08-2020 14:26,710,28412,48,2880,2,0,2 days 0 hours,2.0
1048,9,Khowai,2020-09-17 21:12:00,6,23-09-2020 21:12,1105,52536,144,8640,6,0,6 days 0 hours,6.0
1051,9,Bilaspur,2020-08-10 12:01:00,4,14-08-2020 12:01,2570,53840,96,5760,4,0,4 days 0 hours,4.0
1052,9,Guwahati,2020-10-15 10:07:00,5,20-10-2020 10:07,2288,31800,120,7200,5,0,5 days 0 hours,5.0
1053,9,Hyderabad,2020-10-22 01:57:00,3,25-10-2020 01:57,857,25992,72,4320,3,0,3 days 0 hours,3.0
1055,9,Visakhapatnam,2020-05-11 10:37:00,5,16-05-2020 10:37,9805,42070,120,7200,5,0,5 days 0 hours,5.0
1065,9,Pune,2021-01-14 08:17:00,6,20-01-2021 08:17,1473,43596,144,8640,6,0,6 days 0 hours,6.0
1067,9,Itanagar,2021-01-28 05:12:00,7,04-02-2021 05:12,5766,80472,168,10080,7,0,7 days 0 hours,7.0
1077,9,Jamshedpur,2021-08-04 14:31:00,0,04-08-2021 23:31,3002,6708,9,540,0,9,0 days 9 hours,0.375
1078,9,Ahmedabad,2021-04-15 12:58:00,6,21-04-2021 12:58,780,59880,144,8640,6,0,6 days 0 hours,6.0
1084,9,Puducherry,2021-05-27 06:51:00,4,31-05-2021 06:51,2909,38184,96,5760,4,0,4 days 0 hours,4.0
1090,9,Nashik,2021-08-07 01:49:00,5,12-08-2021 01:49,3229,43730,120,7200,5,0,5 days 0 hours,5.0
1091,9,Indore,2021-07-15 19:26:00,2,17-07-2021 19:26,10061,23800,48,2880,2,0,2 days 0 hours,2.0
1093,9,Bhopal,2021-07-29 23:10:00,1,30-07-2021 23:10,7111,5902,24,1440,1,0,1 days 0 hours,1.0
1095,9,Gwalior,2021-12-08 04:58:00,2,10-12-2021 04:58,1864,11320,48,2880,2,0,2 days 0 hours,2.0
1096,9,Bilaspur,2021-08-19 11:43:00,0,19-08-2021 17:43,2422,17408,6,360,0,6,0 days 6 hours,0.25
1101,9,Nashik,2021-09-23 05:06:00,6,29-09-2021 05:06,3334,67224,144,8640,6,0,6 days 0 hours,6.0
1103,9,Ludhiana,2021-07-11 02:12:00,1,12-07-2021 02:12,4135,6884,24,1440,1,0,1 days 0 hours,1.0
1106,9,Delhi NCR,2021-10-28 16:40:00,6,03-11-2021 16:40,5424,33060,144,8640,6,0,6 days 0 hours,6.0
1113,10,Patna,2019-03-10 13:23:00,3,13-03-2019 13:23,10457,25692,72,4320,3,0,3 days 0 hours,3.0
1119,10,Imphal,2019-11-15 01:00:00,0,15-11-2019 03:00,9449,8106,2,120,0,2,0 days 2 hours,0.083333333
1125,10,Raipur,2019-12-26 09:00:00,2,28-12-2019 09:00,2732,17216,48,2880,2,0,2 days 0 hours,2.0
1133,10,Udaipur,2020-02-20 05:47:00,7,27-02-2020 05:47,8747,64512,168,10080,7,0,7 days 0 hours,7.0
1136,10,Indore,2020-12-03 12:34:00,2,05-12-2020 12:34,10146,18760,48,2880,2,0,2 days 0 hours,2.0
1139,10,Dabolim,2020-02-04 21:18:00,4,08-02-2020 21:18,588,38432,96,5760,4,0,4 days 0 hours,4.0
1144,10,Vijayawada,2020-07-05 21:51:00,5,10-07-2020 21:51,1754,49780,120,7200,5,0,5 days 0 hours,5.0
1150,10,Imphal,2020-06-18 05:10:00,2,20-06-2020 05:10,9465,16212,48,2880,2,0,2 days 0 hours,2.0
1151,10,Raipur,2020-06-25 04:33:00,2,27-06-2020 04:33,2622,34916,48,2880,2,0,2 days 0 hours,2.0
1157,10,Hyderabad,2020-06-08 23:58:00,5,13-06-2020 23:58,923,46080,120,7200,5,0,5 days 0 hours,5.0
1160,10,Shillong,2020-08-27 20:28:00,3,30-08-2020 20:28,6784,24480,72,4320,3,0,3 days 0 hours,3.0
1162,10,Khowai,2020-10-10 00:58:00,4,14-10-2020 00:58,1196,39264,96,5760,4,0,4 days 0 hours,4.0
1164,10,Kullu-Manali,2020-09-24 05:31:00,7,01-10-2020 05:31,7447,37940,168,10080,7,0,7 days 0 hours,7.0
1166,10,Mopa,2020-08-10 08:11:00,0,10-08-2020 13:11,3448,5660,5,300,0,5,0 days 5 hours,0.208333333
1167,10,Ludhiana,2020-10-15 03:28:00,6,21-10-2020 03:28,4008,33060,144,8640,6,0,6 days 0 hours,6.0
1173,10,Ludhiana,2020-11-26 11:27:00,6,02-12-2020 11:27,4029,53076,144,8640,6,0,6 days 0 hours,6.0
1174,10,Chennai,2020-03-12 16:53:00,0,12-03-2020 23:53,4511,6052,7,420,0,7,0 days 7 hours,0.291666667
1177,11,Ayodhya,2019-03-11 00:39:00,7,18-03-2019 00:39,7710,99092,168,10080,7,0,7 days 0 hours,7.0
1180,11,Dehradun,2019-10-24 19:10:00,5,29-10-2019 19:10,5075,35630,120,7200,5,0,5 days 0 hours,5.0
1183,11,Itanagar,2019-11-14 11:02:00,7,21-11-2019 11:02,5662,123956,168,10080,7,0,7 days 0 hours,7.0
1184,11,Pune,2019-11-21 07:52:00,4,25-11-2019 07:52,1566,46384,96,5760,4,0,4 days 0 hours,4.0
1188,11,Vijayawada,2019-12-19 20:58:00,1,20-12-2019 20:58,1693,9646,24,1440,1,0,1 days 0 hours,1.0
1190,11,Ludhiana,2020-02-01 07:48:00,0,01-02-2020 08:48,4162,9508,1,60,0,1,0 days 1 hours,0.041666667
1192,11,Shimla,2020-01-16 19:44:00,6,22-01-2020 19:44,9393,58896,144,8640,6,0,6 days 0 hours,6.0
1193,11,Khowai,2020-01-24 02:44:00,3,27-01-2020 02:44,1064,16830,72,4320,3,0,3 days 0 hours,3.0
1198,11,Delhi NCR,2020-02-28 01:35:00,0,28-02-2020 17:35,5441,7848,16,960,0,16,0 days 16 hours,0.666666667
1201,11,Kota,2020-03-20 00:44:00,0,20-03-2020 13:44,8391,7652,13,780,0,13,0 days 13 hours,0.541666667
1202,11,Diu,2020-03-26 02:59:00,6,01-04-2020 02:59,8927,43320,144,8640,6,0,6 days 0 hours,6.0
1204,11,Pune,2020-09-04 02:04:00,1,05-09-2020 02:04,1459,7266,24,1440,1,0,1 days 0 hours,1.0
1209,11,Mumbai,2020-05-14 06:47:00,6,20-05-2020 06:47,10725,62784,144,8640,6,0,6 days 0 hours,6.0
1213,11,Puri,2020-11-06 13:15:00,2,08-11-2020 13:15,4704,12620,48,2880,2,0,2 days 0 hours,2.0
1220,11,Thiruvananthapuram,2020-07-30 07:56:00,7,06-08-2020 07:56,8182,142856,168,10080,7,0,7 days 0 hours,7.0
1222,11,Puri,2020-08-14 01:16:00,7,21-08-2020 01:16,4652,48356,168,10080,7,0,7 days 0 hours,7.0
1226,11,Gangtok,2020-10-09 08:15:00,0,09-10-2020 11:15,6599,7652,3,180,0,3,0 days 3 hours,0.125
1227,11,Puducherry,2020-09-17 02:33:00,6,23-09-2020 02:33,2988,55848,144,8640,6,0,6 days 0 hours,6.0
1238,11,Visakhapatnam,2020-03-12 18:36:00,6,18-03-2020 18:36,9837,75396,144,8640,6,0,6 days 0 hours,6.0
1250,11,Ayodhya,2021-02-25 06:43:00,3,28-02-2021 06:43,7633,21198,72,4320,3,0,3 days 0 hours,3.0
1252,11,Varanasi,2021-11-03 15:23:00,4,07-11-2021 15:23,5907,31664,96,5760,4,0,4 days 0 hours,4.0
1255,11,Dehradun,2021-01-05 00:06:00,0,05-01-2021 11:06,5009,8006,11,660,0,11,0 days 11 hours,0.458333333
1257,11,Thiruvananthapuram,2021-04-15 20:47:00,1,16-04-2021 20:47,8060,7680,24,1440,1,0,1 days 0 hours,1.0
1262,11,Pune,2021-05-20 03:43:00,1,21-05-2021 03:43,1488,6310,24,1440,1,0,1 days 0 hours,1.0
1263,11,Chennai,2021-05-27 08:50:00,4,31-05-2021 08:50,4594,43424,96,5760,4,0,4 days 0 hours,4.0
1268,11,Puducherry,2021-01-07 11:18:00,4,11-01-2021 11:18,2999,30608,96,5760,4,0,4 days 0 hours,4.0
1270,11,Bhopal,2021-07-15 12:33:00,2,17-07-2021 12:33,7031,10104,48,2880,2,0,2 days 0 hours,2.0
1271,11,Indore,2021-07-22 20:09:00,4,26-07-2021 20:09,10179,39264,96,5760,4,0,4 days 0 hours,4.0
1274,11,Amritsar,2021-12-08 10:53:00,6,14-12-2021 10:53,6819,42996,144,8640,6,0,6 days 0 hours,6.0
1276,11,Gwalior,2021-08-27 00:25:00,6,02-09-2021 00:25,1950,91536,144,8640,6,0,6 days 0 hours,6.0
1278,11,Pune,2021-09-09 19:55:00,7,16-09-2021 19:55,1570,95620,168,10080,7,0,7 days 0 hours,7.0
1280,11,Khowai,2021-09-23 23:30:00,3,26-09-2021 23:30,1179,29448,72,4320,3,0,3 days 0 hours,3.0
1281,11,Ranchi,2021-10-01 01:36:00,5,06-10-2021 01:36,245,43070,120,7200,5,0,5 days 0 hours,5.0
1282,11,Guwahati,2021-07-10 21:22:00,5,15-07-2021 21:22,2379,50080,120,7200,5,0,5 days 0 hours,5.0
1283,11,Srinagar,2021-10-14 07:28:00,1,15-10-2021 07:28,5224,5460,24,1440,1,0,1 days 0 hours,1.0
1289,11,Hyderabad,2021-11-25 14:39:00,6,01-12-2021 14:39,904,38760,144,8640,6,0,6 days 0 hours,6.0
1290,11,Tirupati,2021-02-12 14:29:00,5,17-02-2021 14:29,4894,50020,120,7200,5,0,5 days 0 hours,5.0
1292,11,Udaipur,2021-12-16 02:57:00,5,21-12-2021 02:57,8664,28800,120,7200,5,0,5 days 0 hours,5.0
1294,11,Gwalior,2021-12-30 09:03:00,5,04-01-2022 09:03,1805,41820,120,7200,5,0,5 days 0 hours,5.0
1299,11,Diu,2022-03-02 03:13:00,4,06-03-2022 03:13,8955,35504,96,5760,4,0,4 days 0 hours,4.0
1301,11,Bengaluru,2022-02-17 19:33:00,6,23-02-2022 19:33,2068,42048,144,8640,6,0,6 days 0 hours,6.0
1303,11,Prayagraj,2022-03-03 02:41:00,7,10-03-2022 02:41,3733,74872,168,10080,7,0,7 days 0 hours,7.0
1316,11,Delhi NCR,2022-02-06 15:25:00,6,12-02-2022 15:25,5483,48696,144,8640,6,0,6 days 0 hours,6.0
1319,11,Raigarh,2022-06-24 01:14:00,0,24-06-2022 08:14,4275,7026,7,420,0,7,0 days 7 hours,0.291666667
1322,11,Patna,2022-07-14 08:10:00,5,19-07-2022 08:10,10578,63100,120,7200,5,0,5 days 0 hours,5.0
1325,11,Chandigarh,2022-04-08 03:09:00,5,13-04-2022 03:09,9019,35830,120,7200,5,0,5 days 0 hours,5.0
1327,11,Gangtok,2022-08-19 01:03:00,5,24-08-2022 01:03,6548,43040,120,7200,5,0,5 days 0 hours,5.0
1328,11,Bhubaneswar,2022-08-25 21:03:00,7,01-09-2022 21:03,7950,107492,168,10080,7,0,7 days 0 hours,7.0
1334,11,Visakhapatnam,2022-06-10 12:01:00,2,12-06-2022 12:01,9876,14832,48,2880,2,0,2 days 0 hours,2.0
1349,11,Bilaspur,2023-01-19 03:50:00,2,21-01-2023 03:50,2453,17692,48,2880,2,0,2 days 0 hours,2.0
1350,11,Jaipur,2023-01-26 16:53:00,4,30-01-2023 16:53,7202,27032,96,5760,4,0,4 days 0 hours,4.0
1357,11,Chandigarh,2023-03-16 23:40:00,6,22-03-2023 23:40,9188,57648,144,8640,6,0,6 days 0 hours,6.0
1362,11,Raigarh,2023-04-20 21:03:00,0,21-04-2023 08:03,4390,15956,11,660,0,11,0 days 11 hours,0.458333333
1365,11,Ayodhya,2023-11-05 21:54:00,3,08-11-2023 21:54,7649,24318,72,4320,3,0,3 days 0 hours,3.0
1368,12,Delhi NCR,2019-09-26 20:36:00,7,03-10-2019 20:36,5407,36890,168,10080,7,0,7 days 0 hours,7.0
1369,12,Puri,2019-03-10 19:21:00,4,14-03-2019 19:21,4625,31824,96,5760,4,0,4 days 0 hours,4.0
1371,12,Shimla,2019-10-17 11:10:00,2,19-10-2019 11:10,9214,18408,48,2880,2,0,2 days 0 hours,2.0
1378,12,Raigarh,2019-05-12 02:17:00,5,17-05-2019 02:17,4367,39100,120,7200,5,0,5 days 0 hours,5.0
1380,12,Vadodara,2019-12-19 08:20:00,7,26-12-2019 08:20,3979,68712,168,10080,7,0,7 days 0 hours,7.0
1383,12,Puri,2020-09-01 16:38:00,7,08-09-2020 16:38,4631,35364,168,10080,7,0,7 days 0 hours,7.0
1388,12,Mysuru,2020-02-13 06:45:00,4,17-02-2020 06:45,10350,61024,96,5760,4,0,4 days 0 hours,4.0
1389,12,Dehradun,2020-02-20 05:15:00,5,25-02-2020 05:15,5036,35830,120,7200,5,0,5 days 0 hours,5.0
1391,12,Kullu-Manali,2020-05-03 06:23:00,4,07-05-2020 06:23,7474,32624,96,5760,4,0,4 days 0 hours,4.0
1396,12,Shillong,2020-09-04 15:04:00,2,06-09-2020 15:04,6720,11468,48,2880,2,0,2 days 0 hours,2.0
1397,12,Coimbatore,2020-04-16 12:11:00,2,18-04-2020 12:11,144,14720,48,2880,2,0,2 days 0 hours,2.0
1398,12,Chennai,2020-04-23 02:46:00,6,29-04-2020 02:46,4575,46704,144,8640,6,0,6 days 0 hours,6.0
1400,12,Guwahati,2020-07-06 01:26:00,3,09-07-2020 01:26,2209,24018,72,4320,3,0,3 days 0 hours,3.0
1404,12,Bhopal,2020-04-06 06:01:00,6,12-04-2020 06:01,7040,29304,144,8640,6,0,6 days 0 hours,6.0
1405,12,Delhi NCR,2020-11-06 22:05:00,4,10-11-2020 22:05,5457,34656,96,5760,4,0,4 days 0 hours,4.0
1407,12,Puducherry,2020-06-25 09:03:00,7,02-07-2020 09:03,2863,37590,168,10080,7,0,7 days 0 hours,7.0
1408,12,Puducherry,2020-02-07 16:02:00,0,07-02-2020 23:02,3000,7484,7,420,0,7,0 days 7 hours,0.291666667
1412,12,Gwalior,2020-07-31 00:31:00,7,07-08-2020 00:31,1956,63112,168,10080,7,0,7 days 0 hours,7.0
1414,12,Visakhapatnam,2020-08-13 19:33:00,6,19-08-2020 19:33,9865,49536,144,8640,6,0,6 days 0 hours,6.0
1415,12,Patna,2020-08-20 11:25:00,3,23-08-2020 11:25,10595,28428,72,4320,3,0,3 days 0 hours,3.0
1417,12,Gwalior,2020-03-09 16:05:00,5,14-03-2020 16:05,1900,40900,120,7200,5,0,5 days 0 hours,5.0
1420,12,Ranchi,2020-09-24 08:28:00,6,30-09-2020 08:28,301,75600,144,8640,6,0,6 days 0 hours,6.0
1425,12,Bengaluru,2020-10-29 13:56:00,2,31-10-2020 13:56,2087,12240,48,2880,2,0,2 days 0 hours,2.0
1429,12,Mopa,2020-11-26 19:04:00,7,03-12-2020 19:04,3429,61922,168,10080,7,0,7 days 0 hours,7.0
1431,12,Bhubaneswar,2020-10-12 09:26:00,7,19-10-2020 09:26,7987,68712,168,10080,7,0,7 days 0 hours,7.0
1435,12,Dabolim,2021-07-01 18:03:00,6,07-07-2021 18:03,403,43296,144,8640,6,0,6 days 0 hours,6.0
1440,13,Itanagar,2019-10-10 10:58:00,5,15-10-2019 10:58,5635,34380,120,7200,5,0,5 days 0 hours,5.0
1441,13,Jaipur,2019-10-17 21:42:00,6,23-10-2019 21:42,7246,54576,144,8640,6,0,6 days 0 hours,6.0
1442,13,Hisar,2019-10-24 16:51:00,0,24-10-2019 20:51,9656,5252,4,240,0,4,0 days 4 hours,0.166666667
1443,13,Ranchi,2019-10-31 09:05:00,2,02-11-2019 09:05,227,14332,48,2880,2,0,2 days 0 hours,2.0
1444,13,Surat,2019-07-11 18:20:00,5,16-07-2019 18:20,8404,31500,120,7200,5,0,5 days 0 hours,5.0
1445,13,Ranchi,2019-11-14 12:30:00,1,15-11-2019 12:30,336,7052,24,1440,1,0,1 days 0 hours,1.0
1447,13,Patna,2019-11-28 18:36:00,2,30-11-2019 18:36,10594,21112,48,2880,2,0,2 days 0 hours,2.0
1453,13,Guwahati,2020-09-01 16:06:00,0,02-09-2020 08:06,2225,8006,16,960,0,16,0 days 16 hours,0.666666667
1454,13,Delhi NCR,2020-01-16 18:53:00,5,21-01-2020 18:53,5460,38400,120,7200,5,0,5 days 0 hours,5.0
1456,13,Bhubaneswar,2020-01-30 13:55:00,6,05-02-2020 13:55,7902,110148,144,8640,6,0,6 days 0 hours,6.0
1463,13,Khowai,2020-03-19 03:51:00,6,25-03-2020 03:51,1186,60480,144,8640,6,0,6 days 0 hours,6.0
1466,13,Diu,2020-09-04 17:44:00,0,05-09-2020 04:44,8939,9116,11,660,0,11,0 days 11 hours,0.458333333
1470,13,Raipur,2020-07-05 02:15:00,2,07-07-2020 02:15,2754,19712,48,2880,2,0,2 days 0 hours,2.0
1476,13,Guwahati,2020-06-18 09:36:00,5,23-06-2020 09:36,2317,67080,120,7200,5,0,5 days 0 hours,5.0
1482,13,Delhi NCR,2020-07-30 23:45:00,4,03-08-2020 23:45,5484,29200,96,5760,4,0,4 days 0 hours,4.0
1483,13,Vadodara,2020-06-08 14:55:00,3,11-06-2020 14:55,3840,14652,72,4320,3,0,3 days 0 hours,3.0
1495,13,Shimla,2020-10-29 07:07:00,7,05-11-2020 07:07,9373,80472,168,10080,7,0,7 days 0 hours,7.0
1496,13,Kolkata,2020-05-11 06:10:00,7,18-05-2020 06:10,6361,73136,168,10080,7,0,7 days 0 hours,7.0
1499,13,Puducherry,2020-11-26 22:26:00,7,03-12-2020 22:26,2806,61572,168,10080,7,0,7 days 0 hours,7.0
1503,13,Dehradun,2020-12-24 08:30:00,5,29-12-2020 08:30,5144,37300,120,7200,5,0,5 days 0 hours,5.0
1505,13,Ranchi,2021-07-01 19:02:00,7,08-07-2021 19:02,217,58898,168,10080,7,0,7 days 0 hours,7.0
